YEAR,MO,DY,T2MDEW,T2M,RH2M,WS10M
2019,11,20,17.27,20.58,82.62,1.46
2019,11,21,16.13,20.81,76.62,1.23
2019,11,22,15.82,20.25,77.12,1.37
2019,11,23,16.33,20.56,78.19,1.3
2019,11,24,16.77,20.17,82.44,1.22
2019,11,25,16.96,21.05,79.62,1.08
2019,11,26,17.05,21.93,76.19,1.18
2019,11,27,16.98,21.57,76.94,1.31
2019,11,28,18.03,22.9,76.94,1.31
2019,11,29,18.41,22.66,78.12,1.2
2019,11,30,17.62,21.97,77.56,1.2
2019,12,1,17.69,20.27,86.44,1.38
2019,12,2,16.94,19.3,87.44,1.38
2019,12,3,14.95,18.53,81.38,1.45
2019,12,4,14.73,17.69,84.62,1.62
2019,12,5,15.81,20.65,76.06,1.16
2019,12,6,16.04,21,75.75,1.23
2019,12,7,16.21,21.03,75.81,1.22
2019,12,8,16.05,21.58,71.88,0.91
2019,12,9,16.15,20.69,76.88,1.02
2019,12,10,15.73,19.89,78,0.95
2019,12,11,14.26,19.54,72.94,0.9
2019,12,12,13.44,18.02,76.75,1.3
2019,12,13,13.44,18.84,73.56,1.23
2019,12,14,13.56,19.24,72.31,1.24
2019,12,15,14.73,18.51,79.94,1.61
2019,12,16,15.96,18.67,85.94,1.34
2019,12,17,16.12,18.64,86.94,1.24
2019,12,18,14.87,17.02,88,1.34
2019,12,19,13.24,15.62,87.19,1.19
2019,12,20,11.97,15.06,83.31,1.29
2019,12,21,12.37,15.22,85,1.12
2019,12,22,12.13,15.02,85,1.29
2019,12,23,13.62,15.96,87.38,1.38
2019,12,24,12.95,15.77,85.19,1.56
2019,12,25,12.14,14.89,85,1.34
2019,12,26,13.29,16.84,82.06,1.12
2019,12,27,14.74,16.55,90.5,1.28
2019,12,28,12.8,15.13,87.62,1.46
2019,12,29,12.55,16.81,77.94,1.07
2019,12,30,14.37,17.71,81.38,1.19
2019,12,31,15.44,19.81,77.19,0.95
2020,1,1,16.63,21,77.88,1.07
2020,1,2,17.54,19.98,86.75,1.28
2020,1,3,17.03,18.37,92.44,1.22
2020,1,4,15.09,17.43,86.94,0.82
2020,1,5,15.86,17.8,89.44,1.11
2020,1,6,12.68,15.55,85.12,1.51
2020,1,7,11.63,14.86,83.25,1.22
2020,1,8,13.16,15.94,85.44,1.53
2020,1,9,14.94,17.92,84.19,1.04
2020,1,10,14.89,17.42,86.56,1.3
2020,1,11,12.52,14.96,87.12,1.31
2020,1,12,12.49,15.28,85.38,1.33
2020,1,13,12.73,15.98,82.69,1.3
2020,1,14,12.82,16.27,81.5,1.27
2020,1,15,13.68,16.5,85.12,1.48
2020,1,16,14.62,18.25,82.12,1.31
2020,1,17,14.7,18.97,79.06,1.35
2020,1,18,13.91,18.98,74.31,1.57
2020,1,19,15.35,18.35,84.75,1.36
2020,1,20,15.34,17.72,87.25,1.27
2020,1,21,11.94,15.59,81.62,1.38
2020,1,22,10.33,14.57,78.75,1.46
2020,1,23,11.84,16.17,77.5,1.33
2020,1,24,11.65,16.16,77.12,1.51
2020,1,25,9.9,14.58,76.19,1.49
2020,1,26,10.35,15.19,74.69,1.29
2020,1,27,10.33,14.94,75.81,1.48
2020,1,28,11.34,15.71,77.5,1.49
2020,1,29,12.08,16.93,74.44,1.23
2020,1,30,14.39,17.83,81.94,1.27
2020,1,31,15.14,17.8,86,1.22
2020,2,1,13.56,17,82.25,1.32
2020,2,2,11.42,15.58,79.06,1.65
2020,2,3,9.4,14.12,76.88,1.58
2020,2,4,9.81,14.1,78.75,1.57
2020,2,5,11.25,15.65,77.88,1.59
2020,2,6,11.6,16.33,76.62,1.56
2020,2,7,11.37,16.15,76.06,1.59
2020,2,8,12.3,17.59,73.5,1.5
2020,2,9,13.78,17.38,80.75,1.54
2020,2,10,11.69,16.23,76.88,1.79
2020,2,11,11.23,15.63,78.31,1.71
2020,2,12,10.8,15.74,75.69,1.73
2020,2,13,10.29,16.69,68.75,1.55
2020,2,14,11.74,16.94,73.88,1.64
2020,2,15,14.6,18.19,81.62,1.41
2020,2,16,14.78,19.42,76.62,1.33
2020,2,17,14.45,19.63,74.44,1.47
2020,2,18,14.37,19.68,73.94,1.55
2020,2,19,13.69,20.26,68,1.34
2020,2,20,13.28,20.14,67.62,1.36
2020,2,21,12.87,20.45,65.56,1.49
2020,2,22,13.6,21.98,61.69,1.3
2020,2,23,13.12,22.52,57.44,1.23
2020,2,24,15.05,21.36,69.25,1.33
2020,2,25,17.23,21.76,77.75,1.34
2020,2,26,15.98,19.81,81.5,1.18
2020,2,27,14.87,19.52,77.88,1.28
2020,2,28,13.68,20.08,70.75,1.34
2020,2,29,13.96,21.15,67.44,1.4
2020,3,1,14.76,22.05,66.44,1.3
2020,3,2,15.71,22.16,69.69,1.4
2020,3,3,17.52,22.33,76.81,1.38
2020,3,4,17.21,22.33,75.69,1.35
2020,3,5,17.78,23.08,74.81,1.21
2020,3,6,17.26,24.19,67.94,1.13
2020,3,7,17.06,22.65,73.25,1.11
2020,3,8,17.76,23.12,73.94,1.22
2020,3,9,16.28,22.29,72.19,1.28
2020,3,10,12.95,20.65,65.38,1.65
2020,3,11,14.33,22.25,64.31,1.51
2020,3,12,17.23,24.29,67.94,1.48
2020,3,13,18.07,24.76,70,1.56
2020,3,14,16.73,24.58,67.12,1.52
2020,3,15,16.82,23.57,69.88,1.59
2020,3,16,16.62,23.26,69.44,1.52
2020,3,17,16.89,23.89,68.5,1.59
2020,3,18,16.65,23.79,67.5,1.53
2020,3,19,15.68,23.94,64.44,1.53
2020,3,20,14.76,23.45,61.75,1.53
2020,3,21,16.8,23.98,68.56,1.68
2020,3,22,17.52,23.55,72.19,1.22
2020,3,23,15.95,23.45,65.62,1.46
2020,3,24,16.98,23.53,69.88,1.42
2020,3,25,16.38,24.58,64.12,1.37
2020,3,26,18.74,25.43,69.31,1.37
2020,3,27,18.63,25.96,68.12,1.5
2020,3,28,20.45,26.6,73.19,1.64
2020,3,29,19.43,27.36,65.62,1.48
2020,3,30,14.37,27.45,47.88,1.23
2020,3,31,13.43,26.43,48.5,1.59
2020,4,1,13.54,25.86,52.19,1.74
2020,4,2,20.05,26.19,73,1.63
2020,4,3,21.8,26.87,77.25,1.5
2020,4,4,21.34,26.76,74.88,1.25
2020,4,5,20.63,26.65,73.31,1.23
2020,4,6,20.19,26.57,72.94,1.48
2020,4,7,21.19,26.09,77.56,1.66
2020,4,8,20.96,26.21,76.38,1.6
2020,4,9,20.72,25.7,76.44,1.4
2020,4,10,20.56,27.69,69.81,1.45
2020,4,11,20.02,28.37,66.06,1.16
2020,4,12,19.33,27.55,64.12,1.14
2020,4,13,19.33,27.44,64.5,1.24
2020,4,14,20.32,27.81,68.5,1.42
2020,4,15,21.73,27.83,73.19,1.38
2020,4,16,21.98,26.51,78.5,1.48
2020,4,17,22.47,26.33,81.62,1.85
2020,4,18,23.19,26.06,85.81,1.66
2020,4,19,22.91,27.34,80.12,1.44
2020,4,20,23.16,25.62,87.31,1.34
2020,4,21,22.5,27.1,77.88,1.13
2020,4,22,20.86,25.99,74.62,1.11
2020,4,23,20.9,26.14,75.44,1.16
2020,4,24,21.41,25.02,82,1.41
2020,4,25,23.26,25.6,88.06,1.5
2020,4,26,23.51,25.89,87.69,1.13
2020,4,27,21.79,26.32,79.12,0.96
2020,4,28,22.06,25.88,81.62,0.99
2020,4,29,22.15,25.19,85,1.25
2020,4,30,22.83,26.17,83.88,1.32
2020,5,1,22.36,26.44,80.75,1.16
2020,5,2,22.7,26.59,81.44,1.11
2020,5,3,23.55,25.58,89.38,1.48
2020,5,4,23.52,26.77,84.25,1.45
2020,5,5,24.34,27.68,83.94,1.34
2020,5,6,24.26,26.73,87.44,1.18
2020,5,7,22.38,28.15,74.44,1.06
2020,5,8,22.05,27.55,75.5,1.18
2020,5,9,22.58,28.51,74.12,1.07
2020,5,10,23.35,29.01,73.69,1.06
2020,5,11,24.06,28.87,77.06,1.04
2020,5,12,24.55,27.92,83.19,1.02
2020,5,13,24.19,27.97,81.88,1.3
2020,5,14,24.1,27.88,82.31,1.32
2020,5,15,24.3,28.05,82.38,1.33
2020,5,16,24.59,28.54,81.81,1.27
2020,5,17,24.74,29.05,80.38,1.25
2020,5,18,24.53,29.13,79.44,1.29
2020,5,19,24.22,28.51,79.44,0.82
2020,5,20,24.58,28.15,82.31,2.92
2020,5,21,25.03,27.09,88.75,3.89
2020,5,22,25.73,28.08,88,2.26
2020,5,23,25.3,28.67,84.12,1.65
2020,5,24,25.36,28.31,85.19,2.22
2020,5,25,25.05,28.09,84.5,2.77
2020,5,26,24.92,27.64,85.88,2.62
2020,5,27,25.38,27.31,89.81,2.45
2020,5,28,24.76,27.44,86.62,1.64
2020,5,29,24.41,27.44,85.19,1.23
2020,5,30,24.76,27.33,87.06,1.55
2020,5,31,24.9,27.48,87,1.33
2020,6,1,25.05,27.03,89.56,1.48
2020,6,2,25.51,26.94,92.19,1.43
2020,6,3,23.76,26.29,87.19,1.48
2020,6,4,25.16,26.8,91.25,1.41
2020,6,5,25.33,27.46,89.06,1.27
2020,6,6,26.3,27.72,92.38,1.29
2020,6,7,26.19,27.32,93.75,1.28
2020,6,8,25.16,28.19,85.25,1.06
2020,6,9,25.19,29.94,78.75,0.95
2020,6,10,25.8,28.12,88.38,0.82
2020,6,11,26.06,28.11,89.38,1.88
2020,6,12,26.3,27.39,93.88,1.69
2020,6,13,26.73,27.96,93.25,1.68
2020,6,14,26.47,28.42,89.94,1.39
2020,6,15,26.9,28.09,93.56,1.38
2020,6,16,26.13,27.75,91.38,1.72
2020,6,17,26.33,27.6,93.06,2.54
2020,6,18,26.12,26.97,95.12,2.56
2020,6,19,25.91,28.05,89,1.94
2020,6,20,25.71,27.39,91.06,1.7
2020,6,21,25.57,27.33,90.5,2.27
2020,6,22,25.81,27.99,88.75,1.81
2020,6,23,25.98,28.17,88.69,1.87
2020,6,24,26.15,28.33,88.94,1.49
2020,6,25,26.21,28.02,90.44,1.56
2020,6,26,26.32,27.87,91.62,1.84
2020,6,27,25.9,27.52,91.31,2.06
2020,6,28,25.5,27.48,89.75,1.65
2020,6,29,25.25,27.83,87.06,1.5
2020,6,30,25.08,27.97,85.69,1.35
2020,7,1,26.05,27.92,90.19,1.38
2020,7,2,26.58,28.04,92.12,1.27
2020,7,3,26.4,28.63,88.56,1.54
2020,7,4,25.95,28.26,88.31,1.84
2020,7,5,26.43,27.69,93,2.18
2020,7,6,26.28,28.58,88.19,2.16
2020,7,7,26.22,27.84,91.12,2.23
2020,7,8,26.02,28.13,89.06,2.05
2020,7,9,26.28,27.89,91.44,2.4
2020,7,10,26.32,27.96,91.19,2.69
2020,7,11,26.63,27.37,95.75,2.67
2020,7,12,26.83,27.72,94.94,1.98
2020,7,13,25.96,28.11,89.06,1.7
2020,7,14,25.57,27.31,90.69,1.72
2020,7,15,25.93,28.16,88.56,1.81
2020,7,16,25.66,28.01,87.94,1.39
2020,7,17,25.68,27.87,88.69,1.41
2020,7,18,26.15,27.41,93.06,1.52
2020,7,19,25.68,27.47,90.56,2.19
2020,7,20,26.02,26.94,94.75,1.98
2020,7,21,26.16,27.33,93.5,2.35
2020,7,22,25.85,26.6,95.62,1.73
2020,7,23,25.37,26.65,93,1.6
2020,7,24,25.75,27.27,91.75,1.78
2020,7,25,25.4,28.11,86.62,1.16
2020,7,26,25.73,28.58,86,1.07
2020,7,27,26.05,28.51,87.69,1.09
2020,7,28,25.83,28.03,88.75,1.55
2020,7,29,25.69,27.15,92.06,1.32
2020,7,30,25.73,28.28,87.31,1.18
2020,7,31,25.44,28.42,85.38,1.02
2020,8,1,25.67,29.52,82.12,0.77
2020,8,2,26.51,29.93,83.94,0.96
2020,8,3,26.98,29.42,87.81,0.91
2020,8,4,26.41,27.65,93.06,1.38
2020,8,5,25.78,28.29,87.06,2.42
2020,8,6,25.79,27.4,91.25,2.05
2020,8,7,26.08,28.24,88.94,1.68
2020,8,8,25.82,28,88.94,1.55
2020,8,9,25.75,28.12,87.88,1.6
2020,8,10,25.99,27.97,89.56,1.43
2020,8,11,26.24,28.24,89.69,2.07
2020,8,12,26.4,28.58,88.81,1.84
2020,8,13,25.51,29.33,82.44,1.13
2020,8,14,25.45,28.18,86.56,1.52
2020,8,15,25.66,27.37,90.75,3.12
2020,8,16,25.52,27.33,90.25,3
2020,8,17,25.67,27.15,91.94,2.96
2020,8,18,25.93,26.97,94.12,2.19
2020,8,19,25.48,26.47,94.38,1.93
2020,8,20,24.92,25.8,94.81,2.22
2020,8,21,24.98,25.69,95.81,1.56
2020,8,22,25.59,26.1,97,1.4
2020,8,23,25.23,26.95,91,1.25
2020,8,24,25.01,28.71,82.94,1.14
2020,8,25,25.76,27.45,91,1.9
2020,8,26,24.99,26.91,89.75,2.01
2020,8,27,25.38,27.02,91.38,1.47
2020,8,28,25.17,27.18,89.62,1.67
2020,8,29,25.46,27.57,89.25,1.52
2020,8,30,25.6,28.29,86.75,1.23
2020,8,31,26.22,28.16,90.06,1.17
2020,9,1,25.59,27.51,90.06,1.12
2020,9,2,24.96,27.78,86.25,1.16
2020,9,3,25.14,29.5,80.56,0.85
2020,9,4,25.28,29.76,79.56,0.92
2020,9,5,25.55,28.91,83.81,1.14
2020,9,6,25.67,28.12,87.88,1.32
2020,9,7,25.31,27.07,90.56,0.99
2020,9,8,25.45,28.23,86.25,1.09
2020,9,9,25.37,28.92,83.25,1.06
2020,9,10,25.74,28.03,88.5,1.27
2020,9,11,25.94,27.13,93.5,1.18
2020,9,12,25.63,27.98,88.38,1.26
2020,9,13,25.49,27.44,90.06,1.11
2020,9,14,25.76,27.62,90.56,1.09
2020,9,15,25.79,27.6,90.56,1.38
2020,9,16,25.82,27.56,90.94,1.33
2020,9,17,25.83,28.43,87.31,0.98
2020,9,18,25.82,29.93,80.5,0.79
2020,9,19,26.6,30.45,81.88,0.88
2020,9,20,26.05,30.38,80.19,1.36
2020,9,21,25.66,27.48,90.25,2.22
2020,9,22,26.48,27.13,96.12,2.07
2020,9,23,26.63,27.17,96.75,1.54
2020,9,24,26.25,27.2,94.69,1.81
2020,9,25,26.35,27.17,95.38,2.02
2020,9,26,26.24,26.99,95.69,2.15
2020,9,27,25.69,26.84,93.75,1.4
2020,9,28,25.48,28.24,86.44,0.88
2020,9,29,25.87,28.23,88.38,0.44
2020,9,30,25.11,28.37,84.38,0.84
2020,10,1,25.55,28.4,86.19,0.66
2020,10,2,25.48,28.3,86.25,0.98
2020,10,3,25.65,28.48,86.12,0.8
2020,10,4,25.59,28.29,86.56,0.84
2020,10,5,25.61,27.7,89.44,0.91
2020,10,6,25.48,26.94,92,1.02
2020,10,7,24.56,27.71,84.38,0.74
2020,10,8,24.06,28.83,78.12,0.97
2020,10,9,25.94,29.36,83.5,0.85
2020,10,10,25.69,28.71,85.06,0.77
2020,10,11,25.33,29.34,80.81,0.73
2020,10,12,25.3,29.22,81.69,0.78
2020,10,13,25.12,29.59,79.19,0.78
2020,10,14,26.12,28.84,86.31,0.62
2020,10,15,24.57,28.51,81.12,0.95
2020,10,16,25.1,28.71,82.56,1.02
2020,10,17,25.55,28.24,86.19,0.89
2020,10,18,24.62,27.55,85.69,0.86
2020,10,19,23.93,27.62,81.12,0.55
2020,10,20,23.67,25.42,90.12,1.05
2020,10,21,23.94,25.65,90.56,0.96
2020,10,22,24.28,24.69,97.44,1.34
2020,10,23,24.26,24.94,95.94,2.98
2020,10,24,24.84,26.07,93.25,2.34
2020,10,25,24.04,27.4,83.25,0.9
2020,10,26,23.76,27.26,82.81,0.81
2020,10,27,23.58,26.32,86.06,1.07
2020,10,28,23.41,26.52,84.56,1.02
2020,10,29,24.09,27.16,84.81,0.94
2020,10,30,24.93,27.38,88.06,0.8
2020,10,31,24.33,24.87,96.75,1.04
2020,11,1,23.87,25.74,90.62,0.91
2020,11,2,23.98,25.83,90.44,1.03
2020,11,3,23.92,24.94,94.19,0.98
2020,11,4,24.26,24.77,96.94,1.06
2020,11,5,20.18,24.48,80.12,1.1
2020,11,6,18.84,21.62,85.88,1.3
2020,11,7,18.32,22.59,79,1.13
2020,11,8,20.12,24.38,79.06,0.94
2020,11,9,20.48,24.64,79.31,1.07
2020,11,10,20.84,24.95,80.19,1.16
2020,11,11,21.13,25.45,79.75,0.95
2020,11,12,20.69,25.85,75.69,0.97
2020,11,13,20.8,25.54,77.5,1.2
2020,11,14,20.77,25.01,79.5,1.12
2020,11,15,20.58,24.17,82.62,1.09
2020,11,16,19.96,23.73,81.75,1.09
2020,11,17,19.35,23.44,78.88,0.77
2020,11,18,17.8,22.06,77.5,1.2
2020,11,19,17.58,20.62,84,1.3
2020,11,20,17.4,22.17,76.31,1.2
2020,11,21,18.9,22.59,80.69,0.92
2020,11,22,18.95,21.65,85.62,1.06
2020,11,23,15.33,18.4,84.06,1.45
2020,11,24,15.58,19.43,80.31,1.29
2020,11,25,17.62,21.06,82.19,1.01
2020,11,26,17.48,21.2,80.88,1.11
2020,11,27,15.76,21.47,72.56,1.23
2020,11,28,18.43,21.19,86.19,1.28
2020,11,29,18.78,21.73,85,1.24
2020,11,30,17.73,22.08,78.62,1.12
2020,12,1,15.85,21.41,72.62,0.98
2020,12,2,15.3,21.1,70.31,1.02
2020,12,3,16.05,21.1,73.94,0.79
2020,12,4,15.8,20.87,73.62,0.79
2020,12,5,15.55,20.44,74.62,0.77
2020,12,6,15.75,19.98,77.75,1.1
2020,12,7,15.96,18.67,85.31,1.27
2020,12,8,16.05,18.57,86.38,1.4
2020,12,9,15.51,18.05,86.25,1.33
2020,12,10,14.94,17.77,85.19,1.28
2020,12,11,14.69,17.79,83.81,1.21
2020,12,12,14.88,17.71,84.81,1.12
2020,12,13,15.73,18.01,87.19,1.38
2020,12,14,16.17,18.28,88.44,1.44
2020,12,15,15.59,18,87.12,1.32
2020,12,16,16.3,18.54,88.06,1.3
2020,12,17,16.09,18.36,87.75,1.33
2020,12,18,14.48,16.89,87.06,1.45
2020,12,19,12.53,15.12,86.12,1.5
2020,12,20,11.94,14.93,84,1.41
2020,12,21,12.3,16.52,78.25,1.15
2020,12,22,12.05,17.31,72.62,1.05
2020,12,23,12.3,17.28,74.25,1.02
2020,12,24,12.51,17.03,76.81,1.07
2020,12,25,13.08,16.87,80,1.44
2020,12,26,13.75,16.58,84.62,1.52
2020,12,27,12.68,16.33,80.81,1.43
2020,12,28,11.87,16.07,78.38,1.51
2020,12,29,11.98,15.37,82.5,1.74
2020,12,30,13,16.26,82,1.38
2020,12,31,13.33,17.15,80.19,1.38
2021,1,1,14.14,17.61,82.06,1.41
2021,1,2,14.08,17.42,82.88,1.45
2021,1,3,13.74,18.09,77.44,1.17
2021,1,4,14.34,18.19,80.25,1.42
2021,1,5,15.12,18.3,83.75,1.57
2021,1,6,15.75,19.05,83.38,1.4
2021,1,7,16.63,19.92,83.31,1.48
2021,1,8,16.39,19.46,84.31,1.6
2021,1,9,15.17,18.48,83.38,1.59
2021,1,10,15.84,19.22,82.25,1.26
2021,1,11,17.17,19.84,85.94,1.27
2021,1,12,16.55,18.94,87.38,1.31
2021,1,13,13.52,16.73,83.5,1.34
2021,1,14,12.05,15.32,83,1.46
2021,1,15,11.3,15.55,77.81,1.45
2021,1,16,11.33,15.27,79.5,1.54
2021,1,17,12.2,15.16,84.38,1.72
2021,1,18,13.44,16.58,83.5,1.2
2021,1,19,13.76,16.84,82.62,1.31
2021,1,20,14.89,17.13,87.38,1.34
2021,1,21,16.01,18.55,86.75,1.35
2021,1,22,12.54,16.15,81.19,1.45
2021,1,23,10.92,15.8,75.25,1.3
2021,1,24,11.71,16.01,77.81,1.43
2021,1,25,11.96,15.55,82,1.47
2021,1,26,11.64,15.33,81.56,1.55
2021,1,27,10.83,14.82,80.06,1.59
2021,1,28,10.21,15.13,75.62,1.45
2021,1,29,10.08,15.96,70.88,1.49
2021,1,30,11.46,15.93,77.19,1.59
2021,1,31,8.98,14.32,74.12,1.57
2021,2,1,7.37,13.26,70.75,1.62
2021,2,2,9,13.67,76.5,1.73
2021,2,3,10.79,15.66,75.81,1.83
2021,2,4,11.79,18.09,70.06,1.39
2021,2,5,11.44,18.73,66,1.11
2021,2,6,11.73,17.94,69.94,1.6
2021,2,7,12.71,16.78,78.94,1.77
2021,2,8,12.21,16.91,76.81,1.81
2021,2,9,12.34,17.76,73.94,1.62
2021,2,10,12.15,18.81,69.12,1.69
2021,2,11,11.01,18.95,62.38,1.52
2021,2,12,11.26,18.29,65.88,1.7
2021,2,13,11.86,17.99,70.44,1.75
2021,2,14,11.69,18.29,68.62,1.64
2021,2,15,11.52,19.63,61.88,1.48
2021,2,16,11.4,19.33,62.88,1.91
2021,2,17,11.87,19.16,67.38,1.66
2021,2,18,13.51,21.51,63.56,1.3
2021,2,19,14.55,21.74,66,1.21
2021,2,20,15.29,21.63,69.06,1.34
2021,2,21,14.01,21.44,66.06,1.73
2021,2,22,11.73,20.43,61.69,1.84
2021,2,23,12.01,20.88,60.5,1.79
2021,2,24,13.18,20.75,64.75,1.64
2021,2,25,17.3,22.09,76.88,1.62
2021,2,26,16.89,22.22,75.62,1.56
2021,2,27,17.83,22.19,79.31,1.64
2021,2,28,18.92,23.39,79,1.72
2021,3,1,18.58,24.01,75.62,1.68
2021,3,2,16.99,24.79,66.62,1.2
2021,3,3,16.69,24.26,65.19,1.34
2021,3,4,18.65,23.15,78.44,1.79
2021,3,5,19.23,23.3,80.5,1.72
2021,3,6,19.81,23.6,81.88,2.05
2021,3,7,19.65,24.1,79.5,1.56
2021,3,8,18.98,24.54,75.12,1.34
2021,3,9,19.43,24.32,78,1.57
2021,3,10,19.69,24.57,77.69,1.49
2021,3,11,18.63,25.51,69.56,1.35
2021,3,12,19.28,25.52,72,1.44
2021,3,13,17.87,25.44,67.31,1.5
2021,3,14,16.9,24.43,66.56,1.73
2021,3,15,15.93,24.05,64.5,1.73
2021,3,16,14.94,24.47,60.75,1.81
2021,3,17,12.87,24.32,54.81,1.9
2021,3,18,11.71,24.95,48,1.96
2021,3,19,13.99,25.58,52.06,1.62
2021,3,20,15.63,25.33,57.56,1.27
2021,3,21,16.24,27.19,55.25,1.52
2021,3,22,16.16,27.63,54.81,1.68
2021,3,23,15.22,28.11,50.5,1.69
2021,3,24,16.85,28.87,50.5,1.61
2021,3,25,18.21,28.48,58.75,1.51
2021,3,26,13.6,28.81,42.25,1.37
2021,3,27,13.57,27.52,46.12,1.85
2021,3,28,13.21,26.4,49.75,1.61
2021,3,29,18.44,26.93,64.69,1.51
2021,3,30,21.21,27.2,73.12,2.45
2021,3,31,22.58,28.06,74.5,3.55
2021,4,1,22.61,27.57,77.19,2.45
2021,4,2,20.62,27.31,71.5,1.74
2021,4,3,16.2,27.76,58.75,1.45
2021,4,4,15.03,27.35,51.44,1.5
2021,4,5,16.06,27.34,56.56,1.39
2021,4,6,16.3,27.12,58.75,1.55
2021,4,7,19.19,27.19,68.38,1.56
2021,4,8,21.13,27.88,71.44,1.55
2021,4,9,20.52,28.44,67.44,1.35
2021,4,10,20.08,29.18,63.12,1.45
2021,4,11,20.3,29.45,63,1.34
2021,4,12,20.29,29.72,63.06,1.34
2021,4,13,19.71,29.92,60.56,1.41
2021,4,14,19.51,28.8,63.5,1.53
2021,4,15,19.84,27.02,69.38,1.33
2021,4,16,19.83,27.23,68.81,1.28
2021,4,17,19.47,27.48,67.94,1.08
2021,4,18,20.08,27.35,69.12,1.42
2021,4,19,20.12,27.94,67.81,1.73
2021,4,20,20.23,28.47,67.38,1.67
2021,4,21,20.18,29.12,65.62,1.32
2021,4,22,20.85,29.04,66.5,1.27
2021,4,23,19.81,29.9,59.06,1.37
2021,4,24,14.62,29.38,46.75,1.66
2021,4,25,15.48,30.23,44.44,1.17
2021,4,26,20.08,30.62,59.69,1.38
2021,4,27,21.35,29.91,65.56,1.45
2021,4,28,21.41,29.07,66.94,1.22
2021,4,29,19.87,29.99,57,1.09
2021,4,30,20.72,30.28,61.06,1.24
2021,5,1,21.67,29.85,66.06,1.1
2021,5,2,20.99,29.56,63.81,1.59
