YEAR,MO,DY,T2MDEW,T2M,RH2M,WS10M
2020,11,1,23.18,25.76,86.12,1.78
2020,11,2,23.07,26.84,80.25,0.73
2020,11,3,23.01,26.61,81,1.4
2020,11,4,19.56,23.13,80.88,2.34
2020,11,5,15.91,22.71,68.25,1.8
2020,11,6,15.85,20.94,73.69,2.12
2020,11,7,17.13,21.45,78.19,2.33
2020,11,8,19.12,22.94,80.12,1.88
2020,11,9,19.94,23.77,80.38,1.46
2020,11,10,19.82,23.56,80.31,1.9
2020,11,11,19.33,23.14,80.25,2.02
2020,11,12,20.26,23.65,82.5,1.82
2020,11,13,21.01,24.01,84.44,2.23
2020,11,14,20.89,23.23,87.38,2.61
2020,11,15,20.49,23.29,84.75,2.04
2020,11,16,20.71,23.87,83.5,1.36
2020,11,17,20.66,23.37,85.25,2.34
2020,11,18,18.8,23.01,78.25,2
2020,11,19,18.6,22.35,79.88,1.59
2020,11,20,20.06,22.6,86.38,2.27
2020,11,21,20.3,22.59,87.62,1.77
2020,11,22,15.53,20.4,75.56,2.69
2020,11,23,13.43,17.8,77.06,2.83
2020,11,24,15.94,18.94,83,1.92
2020,11,25,16.69,19.83,82.81,1.77
2020,11,26,17.61,19.85,87.38,1.88
2020,11,27,18.23,20.49,87.5,2.47
2020,11,28,18.11,20.39,87.44,3.16
2020,11,29,17.33,19.62,87.12,2.93
2020,11,30,17.33,20.23,84.12,2.17
2020,12,1,17.75,20.94,82.56,1.62
2020,12,2,17.13,20.99,79.75,1.32
2020,12,3,16.6,21.03,76.75,1.15
2020,12,4,16.42,20.41,78.62,1.37
2020,12,5,16.17,20.11,79,1.31
2020,12,6,16.28,20.34,78.5,1.17
2020,12,7,16.94,19.32,86.56,1.7
2020,12,8,16.72,19.06,86.12,1.65
2020,12,9,16.41,19.87,81.44,0.8
2020,12,10,16.18,19.65,81.06,0.8
2020,12,11,15.45,18.98,80.75,1
2020,12,12,15.12,18.24,82.44,1.24
2020,12,13,15.93,19.37,81.19,0.98
2020,12,14,15.9,19.19,82.06,1.38
2020,12,15,15.08,17.74,85.12,2.3
2020,12,16,14.94,18.15,82.44,2.45
2020,12,17,15.28,18.05,84.31,2.4
2020,12,18,11.94,16.6,75.25,2.27
2020,12,19,8.97,13.58,75.38,2.82
2020,12,20,11.04,14.13,83,2.61
2020,12,21,13.48,16.3,82.94,1.83
2020,12,22,13.63,17.39,79.94,1.24
2020,12,23,13.95,17.29,81.75,1.68
2020,12,24,14.65,17.5,84.25,1.98
2020,12,25,13.67,16.74,83.12,2.57
2020,12,26,11.87,15.56,80.31,2.74
2020,12,27,11.43,15.22,79.56,2.62
2020,12,28,11.55,16.14,75.5,2.05
2020,12,29,11.28,15.76,75.69,2.22
2020,12,30,12.3,15.75,81.44,2.85
2020,12,31,13.37,16.34,83,2.77
2021,1,1,13.29,16.51,82.31,2.59
2021,1,2,13.56,16.84,81.94,2.27
2021,1,3,13.61,17.7,78.44,1.95
2021,1,4,14.73,18.64,79.44,1.49
2021,1,5,15.28,18.93,80.81,1.79
2021,1,6,16.03,19.93,79.81,1.71
2021,1,7,16.29,21.18,74.88,1.7
2021,1,8,16.04,19.86,79.69,2.07
2021,1,9,15.39,19.8,76.69,1.55
2021,1,10,16.11,19.92,79.5,1.62
2021,1,11,17.23,20.67,81.56,1.58
2021,1,12,15.33,18.69,81.75,2.46
2021,1,13,10.53,16.19,71.38,2.48
2021,1,14,9.77,15.12,71.81,2.66
2021,1,15,9.59,14.95,71.81,2.59
2021,1,16,10.62,15.5,74.44,2.31
2021,1,17,11.69,15.74,78.25,2.42
2021,1,18,13.52,16.99,81.06,1.74
2021,1,19,13.61,17.33,80,1.81
2021,1,20,14.19,17.76,80.44,2.39
2021,1,21,10.99,17.46,67.75,1.98
2021,1,22,10.48,15.78,72.56,2.47
2021,1,23,11.73,16.44,75.19,1.91
2021,1,24,12.08,17.42,72.12,1.29
2021,1,25,11.4,16.45,73.81,2.28
2021,1,26,10.66,16.78,68.75,2.55
2021,1,27,9.04,15.45,68.06,2.94
2021,1,28,9.2,15.3,69.38,3.21
2021,1,29,9.3,16.11,66.81,2.97
2021,1,30,7.8,15.15,64,3.04
2021,1,31,5.33,13.67,59.62,2.85
2021,2,1,6.58,14.31,62.38,2.9
2021,2,2,6.69,14.7,61.19,2.97
2021,2,3,8.65,16.41,62.44,3.05
2021,2,4,10.96,18.01,66,3.05
2021,2,5,11.59,18.92,65.19,2.27
2021,2,6,11.79,19.42,63.31,2.44
2021,2,7,11.58,18.11,68.38,3.08
2021,2,8,9.83,17.78,62.75,3.27
2021,2,9,9.07,18.03,58.94,2.79
2021,2,10,8.87,19.5,51.62,1.76
2021,2,11,9.72,20.35,51.62,1.58
2021,2,12,10.1,20.37,53.06,1.52
2021,2,13,10.37,20.8,52.56,1.3
2021,2,14,10.36,21.48,50.44,1.15
2021,2,15,9.44,21.87,46.19,1.37
2021,2,16,8.98,21.33,47.12,1.7
2021,2,17,10.57,21.41,51.94,1.85
2021,2,18,13.3,22.48,59.38,2.63
2021,2,19,13.96,22.65,60.38,2.04
2021,2,20,12.78,22.2,57.19,2.12
2021,2,21,9.91,22.3,48.12,2.21
2021,2,22,9.32,22.38,45.38,2.43
2021,2,23,9.6,22.65,45.62,2.19
2021,2,24,10.92,24.01,44.75,1.49
2021,2,25,11.23,25.2,42.94,1.72
2021,2,26,11.21,23.9,48.31,2.77
2021,2,27,13.3,24.22,56.38,2.62
2021,2,28,11.43,25.48,45.38,2.77
2021,3,1,14.54,26.13,55.19,2.25
2021,3,2,12.33,26.05,46,2.47
2021,3,3,9.23,24.87,40.5,2.31
2021,3,4,5.98,24.94,30.94,1.93
2021,3,5,11.18,25.33,43.94,2.67
2021,3,6,17.08,25.33,64.06,2.23
2021,3,7,15.24,25.31,60.06,2.62
2021,3,8,17.48,25.56,64.81,2.27
2021,3,9,15.86,26.35,57.94,3.08
2021,3,10,16.83,27.13,58.25,2.18
2021,3,11,17.79,27.05,60.75,2.21
2021,3,12,17.02,27.58,56.31,2.37
2021,3,13,15.49,27.38,50.5,2.3
2021,3,14,15.43,26.82,52.56,2.49
2021,3,15,13.69,27.04,46.12,1.51
2021,3,16,11.11,28.23,36.56,1.27
2021,3,17,9.15,28.31,32.62,1.48
2021,3,18,9.27,28.6,31.81,1.28
2021,3,19,11.33,28.96,35.38,1.51
2021,3,20,12.03,29.05,37.25,2.14
2021,3,21,13.73,29.33,41.25,2.63
2021,3,22,11.61,30.21,34.5,2.03
2021,3,23,11.88,30.38,34,2.4
2021,3,24,13.02,30.06,37.5,3.82
2021,3,25,11.1,29.4,35.75,4.05
2021,3,26,8.78,29.03,31.06,4.01
2021,3,27,6.33,28.6,27.44,2.55
2021,3,28,7.74,29.74,27.06,1.23
2021,3,29,15.7,29.89,46.12,2.66
2021,3,30,18.15,29.99,54.12,3.14
2021,3,31,18.79,30.03,57.44,2.95
2021,4,1,14.26,29.98,50.62,3.01
2021,4,2,13.54,29.79,48.81,3.16
2021,4,3,16.15,30.22,49.44,2.7
2021,4,4,16.84,29.76,51.06,2.49
2021,4,5,15.72,29.45,47.62,1.62
2021,4,6,12.67,29.5,40.12,1.61
2021,4,7,16.69,29.74,49.19,3.07
2021,4,8,19.31,30.1,55.38,2.98
2021,4,9,20.73,29.57,61.25,2.27
2021,4,10,19.62,29.87,56.44,2.82
2021,4,11,18.58,31.37,50,2.59
2021,4,12,17.51,32.6,43.31,2.87
2021,4,13,15.39,32.08,40.69,3.06
2021,4,14,14.73,31.34,40.94,2.29
2021,4,15,19.08,30.98,52.06,3.17
2021,4,16,17.37,30.09,49,4.15
2021,4,17,18.46,29.18,55.31,3.08
2021,4,18,19.44,29.2,58.06,2.18
2021,4,19,15.46,30.68,45.38,3.38
2021,4,20,16.4,29.64,50.69,2.51
2021,4,21,21.73,30.54,62.31,3.34
2021,4,22,21.94,29.46,66.31,2.24
2021,4,23,17.03,29.65,51.5,2.45
2021,4,24,15.06,30.51,42.19,2.23
2021,4,25,16.24,30.75,45.81,2.4
2021,4,26,17.98,32.03,46.81,2.1
2021,4,27,19.81,32.22,50.12,2.43
2021,4,28,19.26,32.13,49.44,2.94
2021,4,29,20.94,30.85,57.94,2.36
2021,4,30,19.82,31.44,52.75,1.94
2021,5,1,19.75,31.4,52.56,2.02
2021,5,2,19.44,31.96,50.06,2.56
