-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 09/01/2019 through 12/31/2023 
Location: Latitude  23.6055   Longitude 89.8374 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M        MERRA-2 Temperature at 2 Meters (C) 
RH2M       MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M      MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2MDEW,T2M,RH2M,WS10M
2019,10,27,23.37,25.2,89.94,2.5
2019,10,28,21.35,23.48,88.25,3.08
2019,10,29,21.11,23.4,87.31,2.44
2019,10,30,21.88,24.36,86.56,2.25
2019,10,31,21.6,24.59,84.25,2.27
2019,11,1,22.32,24.8,86.56,2.41
2019,11,2,22.48,24.84,87.38,2.63
2019,11,3,22.73,25.09,87.25,2.17
2019,11,4,22.51,25.2,85.62,2.19
2019,11,5,21.78,25.26,81.94,1.85
2019,11,6,21.21,24.15,84.25,2.45
2019,11,7,18.76,23.83,75.0,2.45
2019,11,8,21.87,23.48,90.81,2.26
2019,11,9,22.48,23.33,94.94,6.82
2019,11,10,23.08,23.94,94.94,5.64
2019,11,11,21.75,23.69,89.12,3.76
2019,11,12,20.9,23.7,84.81,2.09
2019,11,13,20.15,22.82,85.56,2.44
2019,11,14,20.39,23.8,82.19,1.84
2019,11,15,20.83,23.8,84.06,2.02
2019,11,16,20.33,23.28,84.12,2.14
2019,11,17,19.98,23.12,83.19,1.9
2019,11,18,19.13,23.17,78.94,1.32
2019,11,19,18.58,22.58,78.69,1.69
2019,11,20,17.79,21.08,82.44,2.42
2019,11,21,17.48,21.41,79.06,1.92
2019,11,22,19.08,22.13,83.38,1.78
2019,11,23,19.32,22.34,83.56,1.89
2019,11,24,18.61,22.09,81.44,1.69
2019,11,25,19.25,22.46,82.56,1.55
2019,11,26,19.62,22.98,82.25,1.42
2019,11,27,19.01,22.5,81.31,1.56
2019,11,28,19.23,23.16,79.56,1.3
2019,11,29,19.87,22.87,84.06,1.6
2019,11,30,19.58,22.24,85.25,2.06
2019,12,1,17.99,20.65,85.25,2.7
2019,12,2,16.55,19.72,83.0,2.47
2019,12,3,15.48,18.71,82.56,2.46
2019,12,4,16.4,18.8,86.81,3.06
2019,12,5,16.4,20.76,77.44,1.62
2019,12,6,17.32,21.42,78.94,1.9
2019,12,7,16.66,20.74,78.62,2.14
2019,12,8,16.48,21.26,74.88,1.37
2019,12,9,17.3,20.53,82.31,1.78
2019,12,10,16.38,19.45,82.94,2.33
2019,12,11,15.58,19.73,78.31,1.69
2019,12,12,15.86,19.37,80.88,2.32
2019,12,13,15.37,19.24,79.25,1.74
2019,12,14,15.84,19.85,78.88,1.77
2019,12,15,16.99,19.77,84.62,2.48
2019,12,16,16.48,19.1,85.25,2.57
2019,12,17,16.14,18.4,86.75,2.71
2019,12,18,13.84,16.15,86.19,3.59
2019,12,19,11.98,13.85,88.19,3.27
2019,12,20,11.15,14.24,81.88,2.36
2019,12,21,11.77,14.25,85.5,2.26
2019,12,22,12.01,14.42,85.44,2.58
2019,12,23,13.14,15.52,86.44,2.94
2019,12,24,12.34,15.5,81.38,3.05
2019,12,25,12.14,15.22,83.0,2.52
2019,12,26,13.16,15.98,84.75,2.78
2019,12,27,11.87,13.65,89.19,2.89
2019,12,28,10.4,13.32,83.69,3.66
2019,12,29,11.49,14.27,84.81,3.49
2019,12,30,12.42,14.95,85.94,2.77
2019,12,31,12.88,16.83,79.12,1.98
2020,1,1,13.48,19.37,70.38,1.48
2020,1,2,15.46,19.61,78.12,1.97
2020,1,3,16.15,17.23,93.31,2.09
2020,1,4,15.52,18.35,84.5,1.46
2020,1,5,14.73,17.08,86.62,2.6
2020,1,6,11.64,14.7,82.88,3.06
2020,1,7,11.08,14.48,81.12,2.62
2020,1,8,11.69,15.45,79.56,2.26
2020,1,9,13.18,15.62,86.0,2.36
2020,1,10,14.05,16.5,86.25,2.9
2020,1,11,12.12,14.3,87.19,3.65
2020,1,12,11.31,14.22,84.0,3.69
2020,1,13,10.81,14.58,79.44,2.62
2020,1,14,11.98,15.87,78.62,1.82
2020,1,15,13.54,17.08,80.44,2.03
2020,1,16,13.73,18.28,76.44,1.99
2020,1,17,14.36,19.78,73.06,1.6
2020,1,18,14.49,20.34,71.0,1.45
2020,1,19,15.87,19.33,81.88,2.52
2020,1,20,13.45,16.67,82.31,3.1
2020,1,21,10.12,15.24,73.06,2.66
2020,1,22,9.98,15.65,70.94,2.33
2020,1,23,12.19,16.9,74.44,2.03
2020,1,24,10.45,15.69,73.5,2.3
2020,1,25,9.4,15.61,68.0,2.01
2020,1,26,9.12,15.62,66.5,2.16
2020,1,27,10.16,15.8,70.12,1.92
2020,1,28,11.68,17.26,71.5,1.68
2020,1,29,13.48,17.76,77.12,1.76
2020,1,30,15.15,17.86,85.06,1.64
2020,1,31,13.83,17.95,77.62,2.46
2020,2,1,11.8,16.94,73.31,2.32
2020,2,2,10.12,17.24,64.31,2.15
2020,2,3,8.53,15.32,66.31,2.34
2020,2,4,8.37,15.71,63.12,2.44
2020,2,5,9.7,17.07,62.62,2.12
2020,2,6,10.73,18.05,63.44,2.33
2020,2,7,10.76,17.56,65.94,2.29
2020,2,8,11.05,17.5,68.06,2.82
2020,2,9,11.84,17.69,70.44,3.47
2020,2,10,8.25,16.55,61.12,2.66
2020,2,11,9.14,17.16,60.25,2.55
2020,2,12,8.42,17.1,59.12,2.9
2020,2,13,8.34,17.65,56.19,2.18
2020,2,14,12.08,18.52,67.75,2.52
2020,2,15,14.58,19.37,75.31,2.48
2020,2,16,13.42,20.72,64.88,1.27
2020,2,17,12.98,20.88,62.44,1.46
2020,2,18,11.94,20.83,58.19,1.77
2020,2,19,11.69,21.56,55.06,1.2
2020,2,20,11.76,21.88,54.0,1.01
2020,2,21,13.49,21.4,63.06,2.13
2020,2,22,14.0,21.97,63.19,2.02
2020,2,23,16.11,23.21,66.56,1.88
2020,2,24,15.46,23.75,61.0,1.1
2020,2,25,15.94,21.45,71.31,1.62
2020,2,26,16.55,21.68,73.75,1.55
2020,2,27,15.51,21.26,72.38,1.72
2020,2,28,13.32,21.29,63.75,2.37
2020,2,29,12.93,22.39,57.88,1.84
2020,3,1,14.26,23.17,59.19,1.98
2020,3,2,14.07,24.46,54.56,1.17
2020,3,3,16.12,24.32,61.62,1.02
2020,3,4,17.9,23.31,73.25,1.55
2020,3,5,18.3,23.48,74.56,1.76
2020,3,6,18.04,23.36,74.12,1.99
2020,3,7,19.05,23.02,79.56,1.91
2020,3,8,19.08,24.26,74.5,2.03
2020,3,9,14.44,22.98,61.25,2.26
2020,3,10,12.76,23.32,52.81,1.62
2020,3,11,14.75,24.15,56.5,1.75
2020,3,12,17.11,26.01,59.62,1.55
2020,3,13,17.98,26.19,63.0,2.06
2020,3,14,17.19,24.99,64.75,3.83
2020,3,15,15.38,23.51,64.69,4.03
2020,3,16,16.77,24.69,63.88,2.91
2020,3,17,15.77,24.81,59.69,2.16
2020,3,18,15.06,25.52,54.12,1.94
2020,3,19,13.55,26.12,48.0,1.55
2020,3,20,13.38,25.39,49.5,1.95
2020,3,21,13.65,26.86,46.62,1.19
2020,3,22,17.36,25.28,63.31,1.29
2020,3,23,15.82,25.08,59.38,1.86
2020,3,24,15.74,26.06,55.31,1.29
2020,3,25,15.8,26.79,53.69,1.4
2020,3,26,16.18,27.82,51.5,1.59
2020,3,27,16.41,28.64,52.19,2.45
2020,3,28,17.65,29.34,51.94,2.82
2020,3,29,16.44,29.21,50.5,3.18
2020,3,30,13.1,28.87,40.75,2.66
2020,3,31,12.43,28.9,39.31,1.71
2020,4,1,13.21,29.29,39.44,2.17
2020,4,2,19.9,29.74,60.0,3.34
2020,4,3,20.7,29.65,63.38,2.41
2020,4,4,19.65,29.02,63.62,2.26
2020,4,5,19.13,28.87,61.88,2.09
2020,4,6,15.14,28.26,53.19,2.62
2020,4,7,17.15,28.83,57.06,3.92
2020,4,8,19.67,30.26,58.0,3.71
2020,4,9,19.68,29.42,60.62,2.59
2020,4,10,17.55,29.78,52.94,2.59
2020,4,11,19.28,30.26,55.75,3.04
2020,4,12,17.27,28.9,53.75,1.52
2020,4,13,19.25,29.47,56.38,2.0
2020,4,14,19.59,30.37,57.62,2.52
2020,4,15,21.51,30.05,63.5,2.3
2020,4,16,20.8,29.55,62.69,1.76
2020,4,17,21.73,30.58,63.5,3.55
2020,4,18,23.47,29.36,73.5,4.11
2020,4,19,23.73,28.83,76.19,3.61
2020,4,20,23.27,28.48,75.75,3.3
2020,4,21,22.16,27.7,74.56,2.29
2020,4,22,21.32,26.75,74.25,2.18
2020,4,23,22.3,27.4,75.81,2.38
2020,4,24,22.92,26.56,81.69,2.17
2020,4,25,23.25,26.87,81.94,1.48
2020,4,26,23.78,26.51,85.81,2.13
2020,4,27,22.85,26.12,83.06,2.13
2020,4,28,23.09,26.05,84.44,2.04
2020,4,29,22.76,26.08,82.94,2.59
2020,4,30,23.1,26.91,81.06,1.76
2020,5,1,23.4,27.11,81.12,1.51
2020,5,2,23.71,27.19,82.0,1.72
2020,5,3,23.55,27.21,81.69,1.38
2020,5,4,23.65,28.25,77.75,1.31
2020,5,5,25.21,28.97,81.25,2.41
2020,5,6,24.3,28.2,80.06,1.76
2020,5,7,23.29,28.13,75.94,1.27
2020,5,8,22.95,28.09,74.5,1.82
2020,5,9,23.95,28.8,76.62,1.45
2020,5,10,24.5,29.61,74.88,1.2
2020,5,11,24.23,29.15,75.5,1.33
2020,5,12,24.35,29.01,77.06,1.99
2020,5,13,24.72,28.58,80.69,3.31
2020,5,14,25.21,28.76,82.31,2.52
2020,5,15,25.52,28.85,83.25,2.66
2020,5,16,25.95,29.12,84.06,3.4
2020,5,17,25.73,29.42,81.88,2.4
2020,5,18,25.75,29.33,82.12,2.23
2020,5,19,23.83,28.09,79.12,2.35
2020,5,20,24.79,27.15,87.19,10.82
2020,5,21,24.75,27.08,87.31,10.07
2020,5,22,25.36,28.62,83.38,3.55
2020,5,23,26.06,29.18,84.44,3.68
2020,5,24,26.53,29.23,86.19,5.23
2020,5,25,26.45,29.19,85.94,6.7
2020,5,26,25.98,28.71,85.88,7.02
2020,5,27,26.35,28.3,89.5,5.49
2020,5,28,25.33,27.83,86.81,2.34
2020,5,29,25.33,28.12,85.5,1.99
2020,5,30,25.94,28.63,86.0,2.58
2020,5,31,25.76,28.73,84.69,1.69
2020,6,1,26.12,28.36,88.0,3.24
2020,6,2,26.33,28.26,89.5,3.72
2020,6,3,26.12,28.4,87.94,3.8
2020,6,4,26.38,28.68,87.94,3.21
2020,6,5,26.5,28.0,91.69,3.36
2020,6,6,26.62,28.2,91.25,3.31
2020,6,7,26.25,28.98,85.94,1.9
2020,6,8,26.4,28.77,87.44,2.29
2020,6,9,26.56,29.41,85.25,1.81
2020,6,10,26.65,28.45,90.12,2.3
2020,6,11,27.11,28.19,93.88,3.19
2020,6,12,26.92,28.35,92.06,4.38
2020,6,13,27.44,28.37,94.62,4.13
2020,6,14,27.26,28.47,93.19,3.92
2020,6,15,27.44,28.67,93.12,3.38
2020,6,16,26.83,28.73,89.75,4.07
2020,6,17,26.9,27.9,94.25,4.84
2020,6,18,26.91,28.12,93.19,4.98
2020,6,19,27.0,28.8,90.25,3.87
2020,6,20,27.09,28.76,90.88,3.53
2020,6,21,26.71,28.38,90.88,4.97
2020,6,22,26.58,28.38,90.19,5.09
2020,6,23,26.94,28.96,89.25,3.82
2020,6,24,26.98,29.15,88.5,3.33
2020,6,25,27.08,28.98,89.81,4.35
2020,6,26,27.14,28.61,91.81,4.61
2020,6,27,26.63,28.58,89.5,4.63
2020,6,28,26.07,28.15,88.75,4.48
2020,6,29,26.12,28.76,86.31,2.72
2020,6,30,26.83,29.11,88.06,3.16
2020,7,1,26.58,28.49,89.69,3.59
2020,7,2,27.01,28.78,90.38,3.34
2020,7,3,26.84,29.15,87.94,2.24
2020,7,4,27.01,28.76,90.56,2.91
2020,7,5,26.9,28.44,91.5,4.74
2020,7,6,27.26,28.89,91.06,4.98
2020,7,7,27.36,29.2,90.12,4.38
2020,7,8,27.08,29.07,89.38,3.01
2020,7,9,27.3,28.74,92.0,4.8
2020,7,10,27.33,28.92,91.25,5.47
2020,7,11,26.97,28.12,93.44,4.73
2020,7,12,26.73,28.19,91.88,4.47
2020,7,13,26.92,28.94,89.19,3.25
2020,7,14,26.42,28.07,90.94,4.27
2020,7,15,26.62,28.76,88.69,3.88
2020,7,16,26.47,28.83,87.56,3.45
2020,7,17,26.82,29.05,88.25,3.38
2020,7,18,26.85,28.21,92.38,3.41
2020,7,19,26.85,28.72,89.94,4.82
2020,7,20,26.99,28.01,94.12,4.78
2020,7,21,26.9,27.83,94.56,4.52
2020,7,22,26.15,27.31,93.31,3.34
2020,7,23,26.25,27.95,90.69,3.6
2020,7,24,26.44,27.92,91.75,3.23
2020,7,25,26.2,28.26,89.0,2.55
2020,7,26,26.76,29.34,86.56,2.23
2020,7,27,26.91,28.62,90.5,2.45
2020,7,28,26.73,28.82,88.88,2.86
2020,7,29,26.64,28.69,89.0,3.88
2020,7,30,26.65,28.92,87.94,2.55
2020,7,31,26.83,29.25,87.31,2.28
2020,8,1,27.21,29.67,87.12,1.66
2020,8,2,27.01,29.48,87.06,2.03
2020,8,3,27.08,30.38,83.25,1.24
2020,8,4,27.23,29.14,89.69,3.78
2020,8,5,26.96,28.76,90.19,6.48
2020,8,6,26.83,28.07,93.0,4.45
2020,8,7,27.02,29.01,89.38,3.9
2020,8,8,26.95,29.01,89.0,3.53
2020,8,9,26.93,28.7,90.44,3.81
2020,8,10,27.09,28.84,90.5,3.58
2020,8,11,27.35,29.12,90.38,3.3
2020,8,12,27.41,29.33,89.81,3.46
2020,8,13,27.15,29.15,89.25,3.82
2020,8,14,26.88,28.76,89.88,3.92
2020,8,15,26.48,28.15,90.81,5.67
2020,8,16,26.76,28.23,91.81,5.29
2020,8,17,26.6,28.24,91.0,4.81
2020,8,18,26.65,28.34,90.75,3.55
2020,8,19,26.3,27.44,93.5,5.33
2020,8,20,25.92,26.99,93.88,6.28
2020,8,21,26.04,27.15,93.56,5.05
2020,8,22,25.99,27.43,91.94,3.1
2020,8,23,26.06,27.95,89.81,2.59
2020,8,24,26.36,28.55,88.31,2.28
2020,8,25,26.4,27.81,92.19,3.98
2020,8,26,25.96,27.37,92.06,8.14
2020,8,27,26.19,27.29,93.69,4.66
2020,8,28,26.22,28.11,89.81,3.27
2020,8,29,26.34,28.53,88.38,2.9
2020,8,30,26.8,28.76,89.38,2.76
2020,8,31,26.8,29.11,87.81,1.66
2020,9,1,26.44,28.12,90.75,2.27
2020,9,2,26.04,28.23,88.38,2.69
2020,9,3,25.99,28.72,85.94,2.04
2020,9,4,26.3,29.29,84.69,1.77
2020,9,5,26.59,29.18,86.5,2.79
2020,9,6,26.74,28.56,90.12,3.34
2020,9,7,26.56,28.59,89.06,2.97
2020,9,8,26.19,28.26,88.81,2.68
2020,9,9,26.37,28.56,88.38,2.56
2020,9,10,26.31,28.58,88.06,2.78
2020,9,11,26.37,28.48,88.75,2.87
2020,9,12,26.57,28.62,89.0,2.55
2020,9,13,26.62,28.22,91.31,2.67
2020,9,14,26.39,28.1,90.69,2.46
2020,9,15,26.51,28.39,89.88,2.4
2020,9,16,26.5,27.97,91.88,3.14
2020,9,17,26.72,28.28,91.38,2.66
2020,9,18,26.13,29.66,82.19,0.94
2020,9,19,26.94,29.01,88.81,2.35
2020,9,20,27.23,29.4,88.38,1.7
2020,9,21,26.99,28.52,91.44,6.36
2020,9,22,27.03,28.08,94.0,4.24
2020,9,23,26.86,27.87,94.19,4.14
2020,9,24,26.72,27.57,95.0,3.95
2020,9,25,26.62,27.55,94.62,4.05
2020,9,26,26.65,27.51,95.0,4.49
2020,9,27,26.04,27.62,91.31,2.55
2020,9,28,26.03,28.29,88.0,1.73
2020,9,29,26.09,28.69,86.31,1.51
2020,9,30,25.81,28.6,85.19,1.09
2020,10,1,26.09,27.43,92.38,2.59
2020,10,2,26.1,27.72,91.06,1.94
2020,10,3,26.2,28.11,89.56,1.9
2020,10,4,26.01,27.84,90.0,1.93
2020,10,5,25.97,27.59,91.06,2.15
2020,10,6,25.17,27.05,89.75,2.48
2020,10,7,25.5,27.4,89.62,1.93
2020,10,8,25.58,28.72,83.75,1.27
2020,10,9,26.19,29.28,83.94,1.3
2020,10,10,26.25,29.44,83.38,1.2
2020,10,11,26.01,29.55,81.94,1.2
2020,10,12,25.72,29.42,80.94,0.88
2020,10,13,25.63,29.6,79.94,0.88
2020,10,14,25.95,28.86,85.0,1.37
2020,10,15,25.72,29.05,83.12,1.21
2020,10,16,25.67,28.85,83.56,1.53
2020,10,17,25.73,28.9,83.5,1.66
2020,10,18,25.48,28.55,84.0,1.19
2020,10,19,25.03,28.19,83.56,1.34
2020,10,20,25.21,27.89,85.88,1.98
2020,10,21,25.73,26.8,93.88,2.59
2020,10,22,25.12,25.88,95.44,3.56
2020,10,23,24.69,25.45,95.5,2.55
2020,10,24,24.33,26.02,90.56,3.7
2020,10,25,23.76,26.85,83.75,1.12
2020,10,26,23.79,26.76,84.44,1.51
2020,10,27,23.08,25.83,85.38,2.19
2020,10,28,23.0,25.57,86.19,2.36
2020,10,29,23.9,26.67,85.5,2.04
2020,10,30,25.3,27.37,88.81,2.61
2020,10,31,25.1,26.02,94.56,3.29
2020,11,1,23.78,25.76,89.06,2.39
2020,11,2,23.91,26.62,85.56,1.05
2020,11,3,24.19,27.12,84.44,0.99
2020,11,4,19.87,24.4,76.94,2.09
2020,11,5,16.34,23.29,66.81,1.88
2020,11,6,15.89,21.45,71.38,2.23
2020,11,7,18.05,21.43,81.88,2.68
2020,11,8,18.54,22.79,78.62,1.86
2020,11,9,19.74,24.09,78.0,1.59
2020,11,10,20.24,23.8,81.25,1.98
2020,11,11,20.24,23.63,82.56,2.4
2020,11,12,20.36,23.91,81.69,1.93
2020,11,13,21.84,24.3,86.81,2.49
2020,11,14,21.26,23.58,87.12,2.8
2020,11,15,20.3,22.78,86.31,2.51
2020,11,16,20.6,23.24,85.69,1.91
2020,11,17,20.27,23.37,83.5,2.16
2020,11,18,18.67,23.37,76.38,1.73
2020,11,19,18.42,23.31,74.62,1.02
2020,11,20,20.15,23.57,82.25,1.63
2020,11,21,20.93,23.43,86.44,1.54
2020,11,22,16.39,21.02,76.81,2.85
2020,11,23,13.59,18.1,76.31,3.06
2020,11,24,15.71,19.02,81.88,2.21
2020,11,25,17.33,19.91,85.06,2.14
2020,11,26,17.97,20.13,87.69,2.17
2020,11,27,18.58,20.62,87.94,2.71
2020,11,28,18.5,20.49,88.19,3.12
2020,11,29,17.34,19.72,87.0,3.05
2020,11,30,16.26,19.37,83.25,2.43
2020,12,1,17.19,20.01,84.31,2.12
2020,12,2,17.29,20.41,82.88,1.95
2020,12,3,16.88,20.69,79.94,1.79
2020,12,4,15.56,20.07,76.31,1.7
2020,12,5,15.57,20.3,74.81,1.36
2020,12,6,16.45,20.62,77.75,1.2
2020,12,7,16.83,20.26,81.69,1.21
2020,12,8,17.49,19.44,88.06,1.98
2020,12,9,16.83,19.54,85.0,1.41
2020,12,10,16.36,19.53,82.56,1.2
2020,12,11,15.9,18.77,84.06,1.58
2020,12,12,15.55,18.29,84.69,1.6
2020,12,13,16.14,19.56,81.38,1.24
2020,12,14,16.38,19.47,83.0,1.91
2020,12,15,15.91,18.62,85.19,2.62
2020,12,16,15.76,18.88,83.0,2.73
2020,12,17,15.82,18.66,84.25,2.57
2020,12,18,13.07,16.93,79.56,2.69
2020,12,19,10.05,14.15,78.25,3.35
2020,12,20,10.81,13.74,83.69,3.08
2020,12,21,12.98,15.56,84.81,2.3
2020,12,22,13.58,16.61,82.62,1.99
2020,12,23,14.18,17.0,84.25,2.15
2020,12,24,14.72,17.52,84.06,2.21
2020,12,25,14.51,17.13,84.38,2.66
2020,12,26,12.52,15.98,81.12,3.02
2020,12,27,10.88,15.31,76.88,2.77
2020,12,28,11.12,16.08,73.62,2.22
2020,12,29,11.27,16.03,74.44,2.36
2020,12,30,12.58,15.88,82.38,2.95
2020,12,31,13.51,16.33,84.0,2.99
2021,1,1,12.83,16.32,81.31,2.85
2021,1,2,13.14,16.44,82.06,2.6
2021,1,3,13.73,17.16,81.56,2.38
2021,1,4,14.82,18.32,81.44,2.11
2021,1,5,15.73,18.8,83.0,2.27
2021,1,6,16.11,19.9,79.44,1.95
2021,1,7,16.0,21.85,70.69,1.34
2021,1,8,16.01,20.74,75.5,2.09
2021,1,9,15.58,20.21,75.88,1.79
2021,1,10,16.23,20.79,76.0,1.47
2021,1,11,17.44,21.37,79.19,1.41
2021,1,12,15.94,19.26,81.94,2.68
2021,1,13,12.83,17.22,77.31,2.6
2021,1,14,11.01,16.01,73.38,2.66
2021,1,15,10.28,15.6,72.12,2.51
2021,1,16,10.05,15.79,70.06,2.34
2021,1,17,11.28,15.74,76.25,2.6
2021,1,18,12.74,16.9,77.88,1.84
2021,1,19,12.49,17.48,73.81,1.37
2021,1,20,16.24,19.02,84.75,1.99
2021,1,21,11.46,18.06,68.69,2.44
2021,1,22,10.46,16.17,71.06,2.61
2021,1,23,9.98,16.68,65.94,1.66
2021,1,24,10.98,17.3,67.69,1.71
2021,1,25,12.07,16.71,76.25,2.73
2021,1,26,11.28,16.83,71.88,3.1
2021,1,27,9.37,15.82,67.94,3.25
2021,1,28,8.56,15.26,66.88,3.16
2021,1,29,8.94,16.63,63.25,2.82
2021,1,30,9.06,16.54,63.31,2.44
2021,1,31,5.76,14.4,59.56,2.79
2021,2,1,6.04,15.18,56.5,2.56
2021,2,2,6.53,15.34,58.0,2.95
2021,2,3,8.37,16.58,60.88,3.12
2021,2,4,10.61,17.86,65.0,3.19
2021,2,5,11.4,18.96,64.75,2.41
2021,2,6,11.69,19.99,60.81,1.98
2021,2,7,11.65,18.23,69.0,3.78
2021,2,8,9.98,18.17,61.62,3.41
2021,2,9,9.39,18.48,58.56,3.08
2021,2,10,9.12,20.07,51.0,1.72
2021,2,11,9.62,20.56,51.06,1.51
2021,2,12,10.39,20.62,53.75,1.74
2021,2,13,10.33,21.04,52.25,1.54
2021,2,14,9.76,21.86,48.12,1.11
2021,2,15,11.26,21.76,54.06,1.62
2021,2,16,11.85,21.58,58.31,2.17
2021,2,17,11.33,21.96,52.81,1.81
2021,2,18,12.92,23.15,55.5,2.13
2021,2,19,13.88,23.35,57.12,1.72
2021,2,20,12.75,22.39,56.19,1.79
2021,2,21,10.03,23.09,45.81,2.12
2021,2,22,9.55,23.13,43.81,2.34
2021,2,23,10.32,23.55,44.81,1.83
2021,2,24,11.33,24.54,45.31,1.41
2021,2,25,11.3,25.47,43.19,1.69
2021,2,26,12.32,25.01,49.88,2.51
2021,2,27,13.19,25.65,54.62,2.21
2021,2,28,13.61,25.66,55.19,3.1
2021,3,1,16.07,26.71,59.44,2.49
2021,3,2,15.01,26.59,56.12,1.75
2021,3,3,13.72,25.23,53.19,2.38
2021,3,4,7.92,25.17,36.62,2.12
2021,3,5,14.26,25.83,54.0,3.0
2021,3,6,18.01,26.58,64.0,2.59
2021,3,7,15.49,26.26,60.31,2.12
2021,3,8,18.03,26.8,64.75,2.31
2021,3,9,17.61,27.67,59.38,2.98
2021,3,10,17.77,27.96,57.44,2.57
2021,3,11,18.83,27.94,61.81,2.02
2021,3,12,18.62,28.83,57.44,1.67
2021,3,13,17.89,28.33,55.62,1.94
2021,3,14,15.09,27.49,50.12,2.44
2021,3,15,13.69,27.14,46.31,1.84
2021,3,16,11.98,27.93,41.31,2.12
2021,3,17,10.26,27.98,37.25,1.77
2021,3,18,10.81,28.33,36.5,1.91
2021,3,19,13.25,28.65,43.19,1.61
2021,3,20,12.58,28.84,40.38,2.05
2021,3,21,14.2,30.27,40.06,1.88
2021,3,22,14.35,31.33,38.88,1.8
2021,3,23,13.78,31.02,38.06,2.16
2021,3,24,14.01,31.24,37.44,3.15
2021,3,25,11.01,30.77,33.0,3.07
2021,3,26,9.95,29.92,31.81,2.2
2021,3,27,10.15,29.82,32.38,2.04
2021,3,28,14.24,29.79,41.81,1.96
2021,3,29,17.47,30.94,48.5,3.55
2021,3,30,17.72,31.67,50.19,3.48
2021,3,31,18.26,31.8,54.06,3.8
2021,4,1,17.22,31.11,56.0,3.32
