-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 09/01/2019 through 12/31/2023 
Location: Latitude  24.3896   Longitude 91.4135 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.26 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M        MERRA-2 Temperature at 2 Meters (C) 
RH2M       MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M      MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2MDEW,T2M,RH2M,WS10M
2020,3,1,13.59,23.13,58.25,1.76
2020,3,2,13.84,23.32,58.5,2.07
2020,3,3,14.26,23.6,57.69,1.65
2020,3,4,15.45,23.09,64.5,2.07
2020,3,5,16.04,24.18,62.31,1.7
2020,3,6,17.3,24.08,66.94,1.56
2020,3,7,17.44,23.14,72.5,2.12
2020,3,8,17.55,22.73,74.25,1.95
2020,3,9,13.3,23.05,58.0,2.14
2020,3,10,11.89,22.59,53.25,2.03
2020,3,11,12.73,23.27,53.75,2.15
2020,3,12,15.31,24.98,57.94,1.98
2020,3,13,16.54,26.01,59.19,2.12
2020,3,14,16.93,25.64,61.19,2.28
2020,3,15,15.53,25.39,59.38,2.58
2020,3,16,14.2,25.65,52.19,3.16
2020,3,17,13.38,24.86,51.12,2.89
2020,3,18,13.1,24.78,50.25,2.76
2020,3,19,11.48,25.12,45.38,2.18
2020,3,20,12.78,25.16,48.38,1.87
2020,3,21,11.63,25.83,44.25,1.59
2020,3,22,14.33,23.41,58.31,2.01
2020,3,23,14.43,24.72,55.38,1.84
2020,3,24,13.92,26.08,49.94,1.06
2020,3,25,14.7,26.97,49.62,1.66
2020,3,26,15.31,28.03,47.62,1.45
2020,3,27,15.62,28.59,48.0,2.09
2020,3,28,16.67,29.4,49.25,3.17
2020,3,29,14.58,29.26,46.81,3.51
2020,3,30,10.34,28.65,34.38,2.39
2020,3,31,9.62,27.99,34.5,2.05
2020,4,1,11.02,28.76,35.69,1.93
2020,4,2,17.87,29.28,53.5,3.88
2020,4,3,20.13,29.39,60.69,2.96
2020,4,4,18.94,28.19,62.0,1.77
2020,4,5,18.04,28.76,56.19,2.45
2020,4,6,17.47,28.4,57.31,2.73
2020,4,7,16.94,28.9,56.31,4.29
2020,4,8,19.03,30.23,55.44,3.74
2020,4,9,19.23,29.63,57.06,2.99
2020,4,10,18.08,30.19,53.31,2.23
2020,4,11,18.33,29.59,53.69,2.24
2020,4,12,17.95,28.46,56.56,1.8
2020,4,13,17.5,29.51,52.5,1.75
2020,4,14,18.63,30.76,52.75,1.64
2020,4,15,20.87,29.06,62.69,1.7
2020,4,16,20.45,28.15,64.69,1.46
2020,4,17,22.95,27.38,77.88,2.82
2020,4,18,23.4,27.01,81.5,3.55
2020,4,19,22.88,28.64,73.81,3.67
2020,4,20,23.33,27.5,79.5,2.82
2020,4,21,23.17,25.67,86.62,2.1
2020,4,22,20.35,25.11,76.38,1.91
2020,4,23,21.13,25.7,76.88,1.94
2020,4,24,21.44,24.65,83.0,2.27
2020,4,25,21.6,25.42,80.56,1.59
2020,4,26,22.06,25.58,81.62,2.1
2020,4,27,21.51,25.73,78.75,1.26
2020,4,28,21.93,24.71,84.81,1.95
2020,4,29,21.67,25.07,82.25,1.57
2020,4,30,22.54,26.59,79.44,1.44
2020,5,1,22.56,26.84,78.12,1.39
2020,5,2,22.83,26.83,79.38,1.45
2020,5,3,23.4,26.45,84.06,1.8
2020,5,4,23.74,27.43,81.19,1.95
2020,5,5,24.48,28.26,80.75,2.02
2020,5,6,24.07,27.73,81.12,1.14
2020,5,7,22.53,27.46,75.5,1.2
2020,5,8,22.45,27.47,75.0,1.51
2020,5,9,23.05,28.19,74.88,1.6
2020,5,10,23.53,28.98,73.25,1.26
2020,5,11,24.3,29.13,75.81,1.13
2020,5,12,24.51,29.05,77.44,2.16
2020,5,13,25.11,28.1,84.56,3.03
2020,5,14,25.05,28.61,81.81,2.06
2020,5,15,25.32,28.51,83.56,2.41
2020,5,16,25.78,28.8,84.56,2.99
2020,5,17,25.44,29.5,79.75,1.64
2020,5,18,25.85,29.8,80.0,1.61
2020,5,19,24.32,28.74,78.62,1.58
2020,5,20,23.8,27.13,82.5,4.92
2020,5,21,25.56,27.32,90.25,7.87
2020,5,22,25.29,27.86,86.38,3.84
2020,5,23,26.27,29.08,85.56,4.07
2020,5,24,26.6,28.76,88.5,5.52
2020,5,25,26.24,28.35,88.69,6.48
2020,5,26,25.78,28.05,87.88,6.45
2020,5,27,25.87,27.63,90.31,4.7
2020,5,28,25.08,27.55,86.81,2.27
2020,5,29,24.98,27.91,84.75,1.64
2020,5,30,25.15,27.65,86.56,2.39
2020,5,31,25.21,27.79,86.19,1.77
2020,6,1,25.9,27.61,90.5,3.62
2020,6,2,26.23,27.53,92.69,3.91
2020,6,3,25.43,27.2,90.19,4.16
2020,6,4,25.69,27.04,92.38,3.55
2020,6,5,26.01,27.48,91.81,3.03
2020,6,6,26.63,27.56,94.62,3.77
2020,6,7,26.4,28.27,89.94,2.45
2020,6,8,26.31,28.29,89.19,2.12
2020,6,9,25.65,28.93,82.88,1.09
2020,6,10,26.39,28.54,88.19,1.8
2020,6,11,26.53,27.76,93.06,2.41
2020,6,12,26.79,28.28,91.75,3.59
2020,6,13,27.05,27.87,95.19,2.72
2020,6,14,27.08,28.98,89.81,2.39
2020,6,15,27.28,29.18,89.81,2.63
2020,6,16,26.48,28.1,91.0,2.72
2020,6,17,26.93,28.03,93.75,4.37
2020,6,18,26.56,27.83,92.75,5.36
2020,6,19,26.58,28.6,89.12,3.73
2020,6,20,26.65,28.41,90.38,3.02
2020,6,21,26.56,28.23,90.81,3.48
2020,6,22,26.48,28.58,88.75,3.32
2020,6,23,26.96,28.92,89.56,3.62
2020,6,24,26.9,28.75,89.94,3.5
2020,6,25,27.13,28.55,92.06,4.25
2020,6,26,26.97,28.01,94.0,5.17
2020,6,27,26.63,28.24,91.06,5.31
2020,6,28,25.89,27.1,93.06,4.49
2020,6,29,25.74,28.11,87.38,2.28
2020,6,30,26.37,28.54,88.38,3.31
2020,7,1,26.55,28.29,90.5,4.47
2020,7,2,26.87,28.37,91.62,3.06
2020,7,3,27.01,29.31,87.81,2.34
2020,7,4,26.58,28.9,87.81,2.66
2020,7,5,26.87,28.58,90.62,3.62
2020,7,6,26.24,27.87,91.0,3.06
2020,7,7,27.04,28.51,91.94,3.7
2020,7,8,26.87,28.6,90.5,3.39
2020,7,9,27.46,28.86,92.19,5.67
2020,7,10,27.37,28.79,92.12,6.2
2020,7,11,27.01,28.09,93.81,5.31
2020,7,12,26.73,28.26,91.44,4.04
2020,7,13,27.02,28.92,89.75,3.72
2020,7,14,26.12,27.96,89.94,3.32
2020,7,15,26.8,28.73,89.69,3.42
2020,7,16,26.58,28.76,88.38,3.06
2020,7,17,26.51,28.42,89.62,2.73
2020,7,18,26.57,28.48,89.75,4.07
2020,7,19,26.88,28.53,90.94,5.11
2020,7,20,26.65,27.63,94.25,5.38
2020,7,21,26.83,28.04,93.12,4.79
2020,7,22,26.19,28.12,89.56,3.37
2020,7,23,26.0,27.53,91.44,3.22
2020,7,24,26.66,28.33,90.94,2.92
2020,7,25,26.43,28.76,87.62,2.67
2020,7,26,26.84,29.29,87.19,2.37
2020,7,27,27.26,28.72,91.94,2.75
2020,7,28,26.73,28.65,89.75,2.7
2020,7,29,26.64,28.34,90.62,4.27
2020,7,30,26.32,28.12,90.06,2.91
2020,7,31,26.18,28.87,85.94,2.7
2020,8,1,26.65,29.9,83.5,1.44
2020,8,2,27.42,29.6,88.44,1.72
2020,8,3,27.39,30.38,84.56,1.52
2020,8,4,27.25,29.57,87.5,2.77
2020,8,5,26.83,29.29,87.12,3.15
2020,8,6,26.41,28.52,88.69,3.66
2020,8,7,26.9,28.75,90.06,3.75
2020,8,8,26.95,28.79,90.06,3.54
2020,8,9,26.82,28.38,91.38,2.39
2020,8,10,26.95,29.21,88.12,2.33
2020,8,11,27.12,28.8,90.88,3.43
2020,8,12,27.23,29.44,88.38,3.28
2020,8,13,26.63,29.33,85.81,2.34
2020,8,14,26.48,29.8,83.19,2.01
2020,8,15,26.19,28.0,90.06,4.33
2020,8,16,26.24,27.84,91.06,5.35
2020,8,17,26.26,27.69,91.94,5.0
2020,8,18,26.37,28.08,90.69,3.84
2020,8,19,26.09,27.65,91.38,3.77
2020,8,20,25.34,26.63,92.56,4.47
2020,8,21,25.52,26.52,94.19,3.32
2020,8,22,25.48,27.06,91.25,2.8
2020,8,23,25.76,27.65,89.81,2.69
2020,8,24,25.9,29.03,83.81,1.85
2020,8,25,26.29,27.82,91.44,2.13
2020,8,26,25.9,28.32,87.31,3.45
2020,8,27,25.69,27.11,92.0,2.7
2020,8,28,25.93,28.05,88.69,3.09
2020,8,29,26.24,28.33,88.75,3.52
2020,8,30,26.54,28.62,88.88,3.38
2020,8,31,26.98,28.53,91.38,2.4
2020,9,1,26.23,28.0,90.25,2.12
2020,9,2,25.8,28.18,87.44,2.16
2020,9,3,25.8,28.93,84.06,1.84
2020,9,4,26.36,29.33,84.69,1.75
2020,9,5,26.68,29.04,87.5,2.2
2020,9,6,26.5,28.31,90.12,3.23
2020,9,7,25.81,27.55,90.5,2.96
2020,9,8,26.22,28.08,89.88,2.76
2020,9,9,26.31,28.76,87.25,1.86
2020,9,10,26.39,28.03,90.94,2.95
2020,9,11,26.37,27.87,91.69,2.59
2020,9,12,26.48,28.26,90.38,2.34
2020,9,13,26.45,28.3,90.12,3.05
2020,9,14,26.2,27.95,90.5,2.59
2020,9,15,26.35,28.17,90.12,2.37
2020,9,16,26.38,27.53,93.44,3.6
2020,9,17,26.4,28.04,90.94,2.57
2020,9,18,26.16,29.44,83.38,1.25
2020,9,19,27.05,30.52,82.31,1.64
2020,9,20,27.15,30.62,82.62,2.61
2020,9,21,26.75,28.65,89.56,2.99
2020,9,22,26.67,27.52,95.0,4.12
2020,9,23,26.71,27.57,95.0,3.6
2020,9,24,26.53,27.54,94.19,4.42
2020,9,25,26.65,27.5,95.0,4.27
2020,9,26,26.51,27.47,94.5,4.23
2020,9,27,25.98,27.37,92.25,3.15
2020,9,28,25.7,28.58,85.0,1.43
2020,9,29,25.91,28.74,85.0,0.91
2020,9,30,25.95,28.6,85.94,1.14
2020,10,1,26.03,28.5,86.94,1.65
2020,10,2,26.26,28.44,88.5,1.73
2020,10,3,26.38,28.47,88.75,1.84
2020,10,4,26.24,28.11,89.69,1.8
2020,10,5,25.87,27.53,90.69,1.77
2020,10,6,25.33,26.69,92.38,1.97
2020,10,7,25.18,27.37,88.25,1.8
2020,10,8,25.55,28.51,84.62,1.41
2020,10,9,26.06,29.3,83.5,1.24
2020,10,10,26.55,29.15,86.44,1.49
2020,10,11,26.12,29.43,83.12,1.16
2020,10,12,25.81,29.66,80.75,1.04
2020,10,13,26.09,29.21,83.75,1.22
2020,10,14,26.03,28.74,85.75,1.16
2020,10,15,25.75,28.96,83.56,1.24
2020,10,16,25.21,29.31,79.38,1.13
2020,10,17,25.26,29.4,79.38,0.95
2020,10,18,26.0,28.08,88.62,1.75
2020,10,19,24.98,28.01,84.38,1.29
2020,10,20,25.13,28.14,84.56,1.41
2020,10,21,25.09,26.69,91.25,1.85
2020,10,22,24.3,25.98,90.62,2.14
2020,10,23,24.35,25.25,94.69,6.76
2020,10,24,25.53,26.87,92.44,4.14
2020,10,25,24.23,26.08,89.75,2.42
2020,10,26,23.5,26.6,83.88,1.23
2020,10,27,23.37,26.27,84.75,1.77
2020,10,28,23.05,26.45,82.25,1.34
2020,10,29,24.12,27.29,83.38,1.54
2020,10,30,24.85,28.08,83.0,1.84
2020,10,31,25.24,26.3,93.81,2.12
2020,11,1,23.51,25.93,86.94,1.86
2020,11,2,23.93,26.33,87.0,1.23
2020,11,3,24.68,26.73,88.88,2.04
2020,11,4,21.45,25.0,81.69,1.86
2020,11,5,17.62,23.12,73.44,1.5
2020,11,6,14.55,21.44,66.19,1.59
2020,11,7,16.62,22.15,71.62,1.29
2020,11,8,20.27,23.91,80.62,1.74
2020,11,9,19.91,23.82,79.5,1.7
2020,11,10,19.75,23.65,79.38,2.11
2020,11,11,20.61,23.95,81.94,2.15
2020,11,12,21.15,24.83,81.0,1.52
2020,11,13,21.03,24.97,79.62,1.59
2020,11,14,20.92,24.8,80.0,1.39
2020,11,15,21.01,24.14,83.31,1.36
2020,11,16,21.28,24.14,84.69,1.48
2020,11,17,20.31,23.38,83.81,1.84
2020,11,18,18.61,22.94,77.5,1.5
2020,11,19,18.14,21.5,81.62,1.95
2020,11,20,19.05,21.7,85.38,2.03
2020,11,21,19.52,22.33,84.56,1.55
2020,11,22,17.13,21.13,78.81,2.26
2020,11,23,13.85,18.8,74.0,1.65
2020,11,24,15.58,19.51,78.88,1.48
2020,11,25,17.44,20.75,82.0,1.5
2020,11,26,18.37,21.05,85.06,1.65
2020,11,27,17.93,21.05,83.06,1.93
2020,11,28,18.58,22.07,81.44,1.29
2020,11,29,18.97,22.13,83.06,1.52
2020,11,30,19.11,21.83,85.31,1.58
2020,12,1,18.69,21.93,82.44,1.68
2020,12,2,17.56,21.73,78.25,1.17
2020,12,3,17.5,21.22,80.06,1.41
2020,12,4,17.01,20.68,80.19,1.34
2020,12,5,16.86,20.08,82.19,1.59
2020,12,6,16.82,20.22,81.44,1.41
2020,12,7,17.08,19.23,87.19,1.68
2020,12,8,15.49,19.14,80.56,1.41
2020,12,9,15.87,19.32,80.94,0.86
2020,12,10,16.41,19.08,85.12,0.98
2020,12,11,16.05,18.7,85.25,1.18
2020,12,12,15.69,18.22,85.81,1.2
2020,12,13,15.8,19.14,81.94,1.14
2020,12,14,15.67,18.43,84.44,1.77
2020,12,15,14.8,17.51,84.88,1.94
2020,12,16,15.12,18.37,82.25,1.67
2020,12,17,15.31,18.34,83.31,1.36
2020,12,18,13.46,17.1,80.56,1.56
2020,12,19,10.94,14.62,79.5,2.18
2020,12,20,10.98,15.35,76.12,1.33
2020,12,21,13.01,16.48,80.69,1.38
2020,12,22,13.23,17.12,78.56,1.29
2020,12,23,13.37,17.31,78.44,1.38
2020,12,24,13.99,17.57,80.19,1.55
2020,12,25,14.64,17.95,81.81,1.42
2020,12,26,13.35,17.15,79.25,1.75
2020,12,27,11.52,17.32,70.56,0.93
2020,12,28,12.48,17.32,74.31,1.3
2020,12,29,12.68,16.69,78.38,1.85
2020,12,30,12.01,17.47,71.81,1.39
2020,12,31,13.12,17.83,75.12,1.35
2021,1,1,13.78,18.23,76.38,1.39
2021,1,2,13.94,18.16,77.31,1.42
2021,1,3,13.89,18.06,77.62,1.68
2021,1,4,13.83,18.64,75.06,1.34
2021,1,5,15.05,19.0,78.56,1.27
2021,1,6,15.87,20.15,77.25,1.27
2021,1,7,16.3,20.48,78.62,1.8
2021,1,8,15.37,19.73,77.62,1.89
2021,1,9,14.86,19.28,76.62,1.44
2021,1,10,15.99,19.63,80.12,1.46
2021,1,11,16.72,20.22,81.31,1.46
2021,1,12,15.46,19.08,80.94,1.86
2021,1,13,11.7,16.83,73.81,2.25
2021,1,14,9.46,16.09,66.62,1.66
2021,1,15,11.24,15.77,75.94,1.76
2021,1,16,11.84,16.41,75.88,1.46
2021,1,17,12.19,16.27,78.12,1.79
2021,1,18,13.41,17.44,78.31,1.67
2021,1,19,13.79,17.34,80.44,2.06
2021,1,20,14.87,17.24,86.62,2.03
2021,1,21,12.49,18.43,71.94,1.68
2021,1,22,11.69,16.64,74.69,2.11
2021,1,23,11.54,16.83,72.81,1.59
2021,1,24,11.69,17.41,71.38,1.41
2021,1,25,11.85,16.87,74.12,2.12
2021,1,26,10.76,16.91,69.38,2.01
2021,1,27,9.52,16.4,66.25,2.07
2021,1,28,9.51,17.13,63.75,1.17
2021,1,29,10.27,17.69,64.69,1.52
2021,1,30,9.01,16.62,63.12,2.38
2021,1,31,4.76,14.83,54.5,2.1
2021,2,1,6.91,15.1,61.12,1.84
2021,2,2,8.13,15.94,62.19,2.15
2021,2,3,9.98,17.87,62.62,1.7
2021,2,4,11.05,19.59,60.69,1.66
2021,2,5,10.72,20.08,57.75,1.55
2021,2,6,11.84,19.62,63.75,1.9
2021,2,7,11.68,18.8,66.12,2.62
2021,2,8,10.13,19.01,58.88,2.24
2021,2,9,10.58,19.08,61.38,1.88
2021,2,10,9.54,19.34,57.06,1.8
2021,2,11,9.3,20.5,50.56,1.37
2021,2,12,9.69,20.23,53.38,1.44
2021,2,13,10.72,20.42,55.94,1.57
2021,2,14,11.19,20.85,56.5,1.51
2021,2,15,9.9,21.38,50.0,1.42
2021,2,16,9.02,21.08,48.69,1.76
2021,2,17,10.59,21.57,52.19,2.18
2021,2,18,13.4,23.56,55.0,1.81
2021,2,19,14.51,22.76,61.44,1.8
2021,2,20,13.09,22.25,57.69,1.62
2021,2,21,9.87,22.52,47.31,1.52
2021,2,22,9.13,22.13,46.88,2.17
2021,2,23,9.83,22.09,49.31,2.27
2021,2,24,10.76,22.87,48.31,1.81
2021,2,25,12.37,24.28,49.12,1.53
2021,2,26,13.44,23.45,59.0,2.38
2021,2,27,14.86,23.49,62.62,2.55
2021,2,28,15.32,24.5,62.94,2.9
2021,3,1,17.08,25.47,64.25,2.75
2021,3,2,15.31,25.18,59.56,2.51
2021,3,3,13.1,25.54,47.81,1.95
2021,3,4,8.01,23.95,38.81,2.54
2021,3,5,15.23,24.16,62.69,3.55
2021,3,6,20.01,25.37,75.0,2.91
2021,3,7,18.0,25.11,68.75,2.55
2021,3,8,16.97,23.96,66.44,1.98
2021,3,9,18.25,25.4,67.94,2.83
2021,3,10,20.55,25.23,77.19,2.29
2021,3,11,19.07,26.28,67.69,1.91
2021,3,12,18.35,26.33,64.56,2.11
2021,3,13,16.27,26.15,56.75,2.47
2021,3,14,15.4,25.78,54.5,2.37
2021,3,15,15.85,25.77,57.19,1.7
2021,3,16,13.47,26.92,46.38,1.15
2021,3,17,10.94,26.57,40.88,1.67
2021,3,18,10.33,27.9,35.25,0.95
2021,3,19,13.13,27.3,43.62,1.44
2021,3,20,14.16,26.89,48.25,1.98
2021,3,21,14.95,28.43,46.81,1.95
2021,3,22,13.55,29.61,40.0,1.69
2021,3,23,13.24,28.89,41.38,2.21
2021,3,24,14.58,28.73,43.88,2.66
2021,3,25,13.14,28.47,43.12,2.91
2021,3,26,10.7,28.13,37.81,2.98
2021,3,27,8.65,28.19,31.69,2.2
2021,3,28,8.21,28.28,30.81,1.6
2021,3,29,17.36,28.7,54.38,3.04
2021,3,30,20.78,27.86,68.62,2.58
2021,3,31,22.66,28.48,73.62,4.87
2021,4,1,21.32,28.59,70.0,4.45
