-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 09/01/2019 through 12/31/2023 
Location: Latitude  23.9945   Longitude 90.3843 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M        MERRA-2 Temperature at 2 Meters (C) 
RH2M       MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M      MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2MDEW,T2M,RH2M,WS10M
2019,11,8,21.94,23.81,89.5,1.93
2019,11,9,22.37,23.23,94.81,4.64
2019,11,10,21.96,23.04,93.62,5.66
2019,11,11,21.86,23.73,89.62,3.16
2019,11,12,20.68,23.32,85.75,2.19
2019,11,13,20.27,23.25,84.25,1.99
2019,11,14,20.33,24.35,79.5,1.02
2019,11,15,20.04,24.41,77.19,1.02
2019,11,16,20.15,24.17,79.12,1.15
2019,11,17,19.83,23.76,79.12,1.25
2019,11,18,18.99,23.14,78.56,1.17
2019,11,19,18.29,23.15,74.62,1.01
2019,11,20,18.07,21.59,81.31,1.72
2019,11,21,17.3,21.87,76.62,1.1
2019,11,22,17.33,21.85,76.12,1.11
2019,11,23,17.9,22.37,76.62,0.97
2019,11,24,18.18,22.37,77.75,0.95
2019,11,25,18.69,22.24,80.88,1.38
2019,11,26,18.77,22.65,79.81,1.08
2019,11,27,18.51,22.11,81.06,1.43
2019,11,28,18.93,22.97,79.25,1.14
2019,11,29,19.2,22.88,80.69,1.16
2019,11,30,19.07,22.17,83.38,1.62
2019,12,1,17.94,20.62,85.25,2.27
2019,12,2,16.0,19.36,82.0,2.15
2019,12,3,15.33,19.13,79.5,1.84
2019,12,4,16.06,19.45,81.69,2.07
2019,12,5,16.52,20.55,78.88,1.78
2019,12,6,16.9,20.36,82.19,2.33
2019,12,7,16.05,20.48,77.06,1.84
2019,12,8,16.08,21.4,72.75,1.23
2019,12,9,16.49,20.99,76.12,1.09
2019,12,10,16.32,19.93,80.69,1.51
2019,12,11,15.45,19.6,78.25,1.73
2019,12,12,15.52,19.24,79.81,1.95
2019,12,13,14.51,19.17,75.75,1.33
2019,12,14,14.8,19.48,76.06,1.65
2019,12,15,16.2,19.52,81.62,2.01
2019,12,16,16.37,18.89,85.88,2.22
2019,12,17,15.57,18.09,85.94,2.33
2019,12,18,14.23,16.33,87.25,3.23
2019,12,19,12.89,14.72,88.88,2.68
2019,12,20,11.94,14.9,82.81,1.95
2019,12,21,12.37,14.53,87.12,1.98
2019,12,22,12.33,14.49,86.62,2.17
2019,12,23,12.87,15.37,85.88,2.84
2019,12,24,12.6,15.28,84.06,2.79
2019,12,25,11.66,15.0,81.88,2.23
2019,12,26,12.38,16.64,77.88,2.17
2019,12,27,12.17,14.48,86.44,2.6
2019,12,28,11.4,14.22,84.5,2.96
2019,12,29,12.21,15.52,82.0,2.23
2019,12,30,13.14,16.78,80.06,1.7
2019,12,31,14.65,18.87,77.81,1.17
2020,1,1,15.52,20.15,76.06,1.48
2020,1,2,16.13,20.13,79.38,1.91
2020,1,3,16.33,17.56,92.62,1.76
2020,1,4,15.5,18.43,83.94,1.48
2020,1,5,14.54,16.86,87.06,2.52
2020,1,6,11.34,14.52,82.38,2.78
2020,1,7,10.83,14.4,80.94,2.45
2020,1,8,11.66,15.55,79.31,1.98
2020,1,9,13.01,15.94,83.56,2.16
2020,1,10,13.85,16.57,84.88,2.56
2020,1,11,12.73,14.95,87.0,3.16
2020,1,12,12.64,15.24,85.5,3.0
2020,1,13,12.05,15.22,82.5,2.18
2020,1,14,12.74,16.23,80.69,1.77
2020,1,15,14.08,17.25,82.5,1.95
2020,1,16,14.15,18.73,76.56,1.84
2020,1,17,15.27,19.84,76.69,1.85
2020,1,18,15.01,20.28,74.25,1.71
2020,1,19,15.83,19.81,79.38,2.22
2020,1,20,13.19,16.42,82.38,3.13
2020,1,21,10.04,14.94,74.12,2.55
2020,1,22,9.58,14.97,72.5,2.57
2020,1,23,11.2,16.06,74.25,2.3
2020,1,24,9.71,15.22,72.44,2.3
2020,1,25,9.05,15.37,67.88,2.02
2020,1,26,9.65,14.96,72.38,2.46
2020,1,27,10.23,15.58,72.0,1.81
2020,1,28,11.14,17.11,69.81,1.66
2020,1,29,12.23,17.03,74.12,1.52
2020,1,30,13.85,18.01,78.06,1.72
2020,1,31,14.16,18.08,79.75,2.41
2020,2,1,10.95,16.75,70.5,2.41
2020,2,2,9.72,16.51,66.06,2.62
2020,2,3,7.98,15.01,65.38,2.51
2020,2,4,8.69,15.37,66.56,2.81
2020,2,5,9.93,16.48,67.0,2.62
2020,2,6,10.19,17.3,65.12,2.53
2020,2,7,9.56,17.3,62.56,2.36
2020,2,8,10.6,17.72,65.44,2.52
2020,2,9,11.63,18.12,68.31,3.23
2020,2,10,8.49,16.27,63.88,2.99
2020,2,11,9.4,16.8,63.88,2.86
2020,2,12,8.77,16.8,61.94,3.17
2020,2,13,8.27,17.63,56.94,2.34
2020,2,14,11.25,18.8,63.44,2.42
2020,2,15,15.27,19.96,75.75,2.84
2020,2,16,14.22,20.85,68.06,1.59
2020,2,17,12.87,20.73,62.88,1.81
2020,2,18,12.58,21.01,60.62,1.88
2020,2,19,12.92,21.55,59.81,1.53
2020,2,20,11.91,21.64,56.38,1.52
2020,2,21,12.98,21.77,61.75,2.26
2020,2,22,13.32,22.81,57.25,1.66
2020,2,23,14.14,24.07,56.0,1.23
2020,2,24,15.15,23.64,60.69,1.41
2020,2,25,15.26,21.43,69.19,1.91
2020,2,26,15.4,21.29,71.0,1.97
2020,2,27,14.85,21.13,70.81,1.76
2020,2,28,12.39,21.65,59.12,1.8
2020,2,29,12.79,22.65,56.75,1.7
2020,3,1,13.88,23.36,57.88,1.94
2020,3,2,13.46,23.74,55.94,1.84
2020,3,3,15.4,24.0,60.06,1.47
2020,3,4,17.19,23.59,68.88,1.74
2020,3,5,17.34,24.08,67.56,1.91
2020,3,6,17.81,23.83,70.5,1.81
2020,3,7,18.16,23.26,74.81,2.05
2020,3,8,18.55,23.95,73.44,1.55
2020,3,9,14.05,23.51,58.19,2.03
2020,3,10,11.83,23.15,50.56,2.22
2020,3,11,13.48,23.65,54.44,2.24
2020,3,12,16.28,25.65,58.81,2.15
2020,3,13,16.58,26.28,58.38,2.48
2020,3,14,16.42,25.77,59.31,3.46
2020,3,15,14.97,24.53,60.69,4.23
2020,3,16,15.54,25.14,58.38,3.46
2020,3,17,14.37,24.79,54.56,2.7
2020,3,18,13.81,25.04,51.56,2.48
2020,3,19,12.31,25.68,45.69,2.18
2020,3,20,13.1,25.55,48.25,1.85
2020,3,21,12.75,26.07,46.69,1.77
2020,3,22,15.98,25.49,57.12,1.51
2020,3,23,14.93,24.76,57.0,2.1
2020,3,24,14.55,26.3,50.31,1.06
2020,3,25,15.19,26.96,51.44,1.41
2020,3,26,15.43,28.22,47.06,1.55
2020,3,27,15.83,28.88,47.81,2.25
2020,3,28,16.98,29.67,48.88,2.91
2020,3,29,15.41,29.6,47.38,2.98
2020,3,30,11.32,29.02,36.19,2.48
2020,3,31,10.68,28.34,35.75,2.22
2020,4,1,11.8,29.26,36.12,2.25
2020,4,2,19.86,29.66,60.56,3.82
2020,4,3,20.9,29.45,64.12,3.16
2020,4,4,19.65,28.77,63.5,2.18
2020,4,5,19.86,28.62,64.12,2.66
2020,4,6,17.41,28.26,59.38,2.94
2020,4,7,17.87,28.98,59.62,4.34
2020,4,8,20.43,30.04,61.88,4.34
2020,4,9,20.23,29.1,63.06,3.48
2020,4,10,18.48,29.79,56.56,2.84
2020,4,11,19.76,29.67,59.0,2.81
2020,4,12,17.44,28.82,54.5,1.73
2020,4,13,18.53,28.98,55.5,1.98
2020,4,14,19.58,30.4,57.12,2.47
2020,4,15,22.34,29.3,68.56,2.29
2020,4,16,21.23,28.34,67.19,1.84
2020,4,17,22.64,28.78,72.19,4.16
2020,4,18,23.36,28.28,76.69,4.5
2020,4,19,22.96,29.18,72.19,3.85
2020,4,20,23.15,28.29,75.94,3.33
2020,4,21,22.37,26.94,78.44,2.27
2020,4,22,20.63,26.15,73.56,2.26
2020,4,23,21.58,27.18,72.88,2.01
2020,4,24,21.86,25.73,80.06,2.27
2020,4,25,22.22,26.66,78.5,1.45
2020,4,26,23.12,26.22,84.06,2.23
2020,4,27,22.23,26.11,80.44,1.95
2020,4,28,22.37,25.85,81.88,1.82
2020,4,29,22.48,25.83,82.81,1.94
2020,4,30,23.02,27.17,79.81,1.61
2020,5,1,23.09,27.12,79.69,1.86
2020,5,2,23.38,27.1,81.0,2.11
2020,5,3,23.69,26.66,84.75,2.16
2020,5,4,23.66,27.78,79.62,1.7
2020,5,5,24.91,28.86,80.31,2.26
2020,5,6,24.19,28.23,79.56,1.41
2020,5,7,22.65,28.05,73.62,1.02
2020,5,8,22.65,27.8,74.38,1.56
2020,5,9,23.81,28.59,76.31,1.62
2020,5,10,24.07,29.8,72.12,0.98
2020,5,11,24.0,29.98,71.19,0.98
2020,5,12,24.44,29.17,76.69,2.0
2020,5,13,24.87,28.45,82.0,3.22
2020,5,14,25.2,28.66,82.5,2.62
2020,5,15,25.4,28.82,82.75,2.46
2020,5,16,26.01,29.12,84.31,3.29
2020,5,17,25.87,29.49,81.88,2.27
2020,5,18,26.12,29.69,82.0,1.95
2020,5,19,24.12,28.6,78.5,2.02
2020,5,20,24.27,27.28,84.12,7.73
2020,5,21,25.2,27.55,87.38,10.2
2020,5,22,25.47,28.38,84.88,3.7
2020,5,23,26.23,29.22,84.94,4.07
2020,5,24,26.78,29.17,87.56,5.55
2020,5,25,26.52,28.95,87.31,6.87
2020,5,26,25.96,28.52,86.56,7.16
2020,5,27,26.23,28.08,90.0,5.62
2020,5,28,25.19,27.7,86.75,2.44
2020,5,29,25.3,27.86,86.56,2.33
2020,5,30,25.66,28.01,87.56,2.98
2020,5,31,25.51,28.43,84.94,1.67
2020,6,1,26.09,28.04,89.44,3.58
2020,6,2,26.38,28.05,90.88,3.93
2020,6,3,25.86,27.87,89.12,4.28
2020,6,4,26.26,28.08,90.12,3.39
2020,6,5,26.31,27.77,91.88,3.15
2020,6,6,26.68,27.87,93.25,3.79
2020,6,7,26.32,28.85,86.88,2.11
2020,6,8,26.4,28.52,88.56,2.38
2020,6,9,26.35,29.25,84.88,1.35
2020,6,10,26.69,28.48,90.06,2.17
2020,6,11,26.9,27.9,94.25,3.32
2020,6,12,26.74,28.33,91.31,4.33
2020,6,13,27.33,28.19,95.0,3.9
2020,6,14,27.19,28.56,92.38,3.36
2020,6,15,27.37,28.95,91.38,3.3
2020,6,16,26.64,28.48,90.0,3.65
2020,6,17,26.96,27.83,94.94,4.52
2020,6,18,26.67,27.95,92.75,5.93
2020,6,19,26.85,28.69,90.06,4.2
2020,6,20,26.9,28.47,91.31,3.71
2020,6,21,26.58,28.18,91.19,4.73
2020,6,22,26.37,28.22,90.0,4.43
2020,6,23,26.98,28.92,89.62,3.98
2020,6,24,27.09,29.15,89.06,3.45
2020,6,25,27.29,29.01,90.62,4.45
2020,6,26,27.24,28.37,93.62,4.95
2020,6,27,26.73,28.5,90.38,5.0
2020,6,28,26.08,27.55,91.81,4.55
2020,6,29,25.94,28.39,87.12,2.78
2020,6,30,26.73,28.9,88.5,3.69
2020,7,1,26.57,28.53,89.44,4.21
2020,7,2,27.14,28.8,90.94,3.39
2020,7,3,26.98,29.21,88.19,2.44
2020,7,4,26.81,28.84,89.25,3.56
2020,7,5,26.91,28.49,91.25,4.62
2020,7,6,27.05,28.61,91.38,4.3
2020,7,7,27.26,28.82,91.5,4.52
2020,7,8,27.09,28.98,89.88,3.62
2020,7,9,27.45,28.96,91.69,5.34
2020,7,10,27.44,29.04,91.19,5.93
2020,7,11,27.04,28.23,93.25,5.04
2020,7,12,26.83,28.51,90.81,4.5
2020,7,13,27.08,29.05,89.44,3.71
2020,7,14,26.47,28.22,90.5,4.51
2020,7,15,26.76,28.85,88.88,4.1
2020,7,16,26.59,28.92,87.75,3.42
2020,7,17,26.75,28.92,88.5,3.33
2020,7,18,27.01,28.44,92.0,4.02
2020,7,19,26.98,28.81,90.12,5.08
2020,7,20,26.88,27.91,94.0,5.19
2020,7,21,26.88,27.98,93.69,4.68
2020,7,22,26.2,27.8,91.19,3.28
2020,7,23,26.18,27.83,90.94,3.66
2020,7,24,26.58,28.12,91.5,3.55
2020,7,25,26.33,28.53,88.31,2.95
2020,7,26,26.8,29.32,86.81,2.39
2020,7,27,27.04,28.58,91.44,2.87
2020,7,28,26.67,28.55,89.81,3.03
2020,7,29,26.69,28.56,89.88,4.2
2020,7,30,26.65,28.44,90.19,2.82
2020,7,31,26.72,29.09,87.5,2.74
2020,8,1,27.07,29.69,86.5,1.7
2020,8,2,27.33,29.28,89.5,2.55
2020,8,3,27.04,30.86,80.75,1.13
2020,8,4,27.12,28.95,90.0,3.41
2020,8,5,26.87,28.83,89.5,5.25
2020,8,6,26.61,28.01,92.12,4.87
2020,8,7,27.04,28.87,90.12,4.3
2020,8,8,27.0,28.89,89.81,3.75
2020,8,9,26.87,28.45,91.31,3.38
2020,8,10,27.05,28.93,89.94,3.19
2020,8,11,27.16,28.9,90.56,3.78
2020,8,12,27.27,29.32,89.19,3.73
2020,8,13,26.93,29.23,87.81,3.28
2020,8,14,26.81,29.33,86.88,2.91
2020,8,15,26.19,27.94,90.44,5.92
2020,8,16,26.41,27.78,92.31,5.99
2020,8,17,26.42,27.98,91.38,5.46
2020,8,18,26.54,28.25,90.69,4.38
2020,8,19,26.17,27.67,91.62,5.27
2020,8,20,25.56,26.65,93.69,5.75
2020,8,21,25.62,26.75,93.5,4.41
2020,8,22,25.55,27.14,91.19,2.98
2020,8,23,25.98,27.73,90.5,2.68
2020,8,24,26.19,28.59,87.38,2.51
2020,8,25,26.42,27.69,92.81,2.99
2020,8,26,25.94,27.78,90.0,6.11
2020,8,27,26.12,27.44,92.56,4.03
2020,8,28,26.08,28.19,88.81,3.38
2020,8,29,26.44,28.59,88.5,3.29
2020,8,30,26.77,28.94,88.44,3.09
2020,8,31,26.94,28.98,89.0,1.98
2020,9,1,26.27,28.01,90.44,2.61
2020,9,2,25.83,27.96,88.62,2.7
2020,9,3,25.81,28.73,85.0,2.02
2020,9,4,26.4,29.35,84.81,1.77
2020,9,5,26.66,29.32,86.06,2.51
2020,9,6,26.63,28.63,89.25,3.55
2020,9,7,26.27,28.19,89.62,3.44
2020,9,8,26.29,28.34,88.94,2.81
2020,9,9,26.3,28.86,86.69,2.27
2020,9,10,26.47,28.5,89.12,3.05
2020,9,11,26.35,28.23,89.81,2.88
2020,9,12,26.58,28.53,89.56,2.58
2020,9,13,26.59,28.27,90.94,3.0
2020,9,14,26.4,28.16,90.5,2.82
2020,9,15,26.51,28.42,89.75,2.53
2020,9,16,26.51,27.94,92.0,3.42
2020,9,17,26.59,28.26,90.81,2.77
2020,9,18,26.14,29.37,83.5,1.12
2020,9,19,26.87,29.69,85.38,1.91
2020,9,20,27.27,30.14,85.19,2.2
2020,9,21,26.73,28.41,90.69,5.52
2020,9,22,27.01,27.94,94.62,4.29
2020,9,23,26.85,27.79,94.62,4.14
2020,9,24,26.62,27.63,94.19,4.45
2020,9,25,26.74,27.65,94.69,4.35
2020,9,26,26.58,27.67,93.75,4.66
2020,9,27,26.05,27.69,91.0,3.2
2020,9,28,25.81,28.39,86.38,1.63
2020,9,29,26.03,28.64,86.25,1.33
2020,9,30,25.81,28.7,84.69,0.98
2020,10,1,26.08,28.08,89.06,2.04
2020,10,2,26.13,27.94,90.19,1.81
2020,10,3,26.39,28.33,89.5,2.02
2020,10,4,26.09,27.98,89.62,1.88
2020,10,5,25.92,27.59,90.75,2.0
2020,10,6,25.04,26.77,90.38,2.18
2020,10,7,25.08,27.19,88.5,1.98
2020,10,8,24.86,28.6,81.0,1.19
2020,10,9,26.01,29.06,84.12,1.49
2020,10,10,26.31,29.15,85.19,1.45
2020,10,11,26.0,29.35,82.75,1.19
2020,10,12,25.73,29.1,82.81,1.18
2020,10,13,25.61,29.42,80.56,0.87
2020,10,14,26.01,29.08,84.06,1.09
2020,10,15,25.75,29.36,81.81,1.15
2020,10,16,25.33,29.72,77.81,0.98
2020,10,17,25.59,29.25,81.38,1.09
2020,10,18,25.73,28.23,86.81,1.47
2020,10,19,24.87,28.33,82.19,1.1
2020,10,20,25.15,27.76,86.25,1.88
2020,10,21,25.1,26.13,94.0,2.19
2020,10,22,24.44,25.32,94.81,3.7
2020,10,23,25.03,25.78,95.5,4.88
2020,10,24,25.08,26.41,92.5,3.46
2020,10,25,23.98,26.18,88.06,1.8
2020,10,26,23.6,26.61,84.25,1.45
2020,10,27,23.43,25.93,86.62,2.13
2020,10,28,23.11,26.01,84.69,1.95
2020,10,29,24.0,27.19,83.44,1.43
2020,10,30,25.13,28.01,84.94,1.7
2020,10,31,25.13,26.27,93.38,2.19
2020,11,1,23.5,25.56,88.56,2.09
2020,11,2,24.08,26.45,87.25,1.09
2020,11,3,24.62,27.21,86.38,0.95
2020,11,4,20.48,24.51,79.44,1.91
2020,11,5,16.83,22.95,70.62,1.82
2020,11,6,15.62,20.88,72.5,2.2
2020,11,7,16.34,21.87,73.56,1.75
2020,11,8,19.18,23.44,77.38,1.55
2020,11,9,20.69,24.34,81.19,1.41
2020,11,10,20.55,23.84,82.56,2.01
2020,11,11,20.57,23.64,83.62,2.23
2020,11,12,20.62,24.75,78.88,1.23
2020,11,13,21.73,24.92,83.44,1.73
2020,11,14,21.27,24.23,84.5,1.81
2020,11,15,20.33,23.48,83.44,1.57
2020,11,16,20.41,23.71,82.81,1.3
2020,11,17,20.34,23.47,83.38,2.02
2020,11,18,18.69,23.37,76.31,1.47
2020,11,19,18.53,22.23,80.19,1.75
2020,11,20,19.83,22.67,84.94,1.91
2020,11,21,20.44,23.12,85.5,1.32
2020,11,22,16.55,20.75,78.38,2.71
2020,11,23,13.76,18.0,77.38,2.62
2020,11,24,15.24,19.19,79.25,1.4
2020,11,25,17.2,20.26,83.31,1.52
2020,11,26,18.16,20.57,87.0,1.7
2020,11,27,18.09,20.96,84.5,1.98
2020,11,28,18.67,20.9,87.44,2.25
2020,11,29,18.28,20.65,87.12,2.31
2020,11,30,17.68,20.56,84.5,2.03
2020,12,1,18.14,21.25,83.25,1.63
2020,12,2,17.33,21.3,79.38,1.18
2020,12,3,16.9,21.37,76.38,1.11
2020,12,4,16.53,20.79,77.38,1.27
2020,12,5,16.28,20.44,77.81,1.2
2020,12,6,16.53,20.65,78.25,1.07
2020,12,7,17.19,19.66,86.25,1.48
2020,12,8,16.86,19.42,85.12,1.41
2020,12,9,16.26,19.79,80.81,0.66
2020,12,10,16.35,19.54,82.44,0.85
2020,12,11,16.07,18.87,84.38,1.32
2020,12,12,15.65,18.26,85.31,1.42
2020,12,13,16.0,19.14,82.94,1.41
2020,12,14,16.11,18.9,84.31,1.93
2020,12,15,15.44,17.73,86.94,2.42
2020,12,16,15.37,18.34,83.75,2.37
2020,12,17,15.53,18.13,85.56,2.23
2020,12,18,13.08,16.65,81.06,2.25
2020,12,19,10.09,13.98,78.94,2.88
2020,12,20,10.63,14.24,80.38,2.1
2020,12,21,12.75,16.51,79.12,1.21
2020,12,22,13.15,17.65,76.31,0.7
2020,12,23,13.39,17.44,78.31,1.34
2020,12,24,14.11,17.94,79.56,1.33
2020,12,25,14.79,17.35,85.19,2.23
2020,12,26,12.82,16.3,81.25,2.53
2020,12,27,11.9,15.77,79.38,2.3
2020,12,28,12.4,16.35,78.75,1.99
2020,12,29,12.62,16.15,80.94,2.38
2020,12,30,12.21,16.28,78.44,2.38
2020,12,31,13.72,17.01,81.62,1.99
2021,1,1,13.66,17.31,80.69,1.88
2021,1,2,13.82,17.36,80.75,1.79
2021,1,3,13.92,17.97,78.88,1.6
2021,1,4,14.42,18.87,76.75,1.41
2021,1,5,15.12,19.11,79.12,1.7
2021,1,6,15.94,20.18,78.31,1.61
2021,1,7,16.19,21.4,74.0,1.66
2021,1,8,16.04,20.18,78.56,2.27
2021,1,9,15.36,19.66,77.5,1.84
2021,1,10,16.05,20.22,78.06,1.4
2021,1,11,17.23,21.03,80.0,1.44
2021,1,12,15.73,19.12,81.81,2.41
2021,1,13,11.9,16.79,74.88,2.45
2021,1,14,9.88,15.48,70.75,2.48
2021,1,15,9.74,15.42,70.31,2.2
2021,1,16,10.9,15.92,73.31,2.04
2021,1,17,11.57,16.19,75.56,2.09
2021,1,18,13.05,17.23,78.5,1.54
2021,1,19,13.22,17.24,78.44,1.73
2021,1,20,15.69,18.09,86.69,2.03
2021,1,21,12.09,18.18,71.44,2.08
2021,1,22,10.69,16.23,72.06,2.36
2021,1,23,10.73,16.56,69.81,1.58
2021,1,24,11.58,17.67,68.75,1.26
2021,1,25,11.84,16.66,75.56,2.55
2021,1,26,10.88,16.51,71.81,2.99
2021,1,27,9.48,15.67,69.38,3.12
2021,1,28,9.34,15.79,68.5,2.6
2021,1,29,10.17,16.52,69.31,2.91
2021,1,30,8.68,15.99,64.25,2.66
2021,1,31,5.19,14.08,58.25,2.73
2021,2,1,6.65,14.51,62.19,2.88
2021,2,2,6.8,14.97,61.31,3.27
2021,2,3,9.23,16.65,64.25,3.24
2021,2,4,11.07,18.41,65.44,2.66
2021,2,5,11.27,19.7,61.25,1.66
2021,2,6,11.54,20.05,60.06,2.2
2021,2,7,11.61,18.32,67.94,3.54
2021,2,8,9.97,18.23,61.69,3.62
2021,2,9,9.16,18.25,59.25,3.16
2021,2,10,8.9,19.48,52.62,2.22
2021,2,11,9.38,20.5,50.62,1.47
2021,2,12,9.74,20.73,50.69,1.46
2021,2,13,10.4,20.64,53.44,1.9
2021,2,14,10.48,21.15,52.38,1.44
2021,2,15,10.14,21.9,48.81,1.23
2021,2,16,9.9,21.31,50.81,1.91
2021,2,17,10.76,21.68,52.12,2.41
2021,2,18,12.63,23.39,53.81,2.25
2021,2,19,14.12,23.58,57.31,1.5
2021,2,20,13.0,22.29,57.19,1.84
2021,2,21,10.19,22.31,49.12,2.29
2021,2,22,9.48,21.92,48.06,2.83
2021,2,23,9.84,22.57,47.0,2.49
2021,2,24,10.9,23.99,44.88,1.47
2021,2,25,12.42,24.87,48.38,1.73
2021,2,26,13.55,24.31,58.44,2.52
2021,2,27,15.42,24.88,61.75,2.57
2021,2,28,15.23,25.26,61.56,3.28
2021,3,1,17.16,26.26,63.38,2.8
2021,3,2,15.69,26.11,59.25,2.06
2021,3,3,14.46,25.37,54.62,1.98
2021,3,4,7.85,24.29,38.12,2.45
2021,3,5,15.15,24.62,60.69,3.59
2021,3,6,19.82,26.01,72.62,2.96
2021,3,7,17.65,25.84,66.69,2.55
2021,3,8,19.18,25.62,70.94,2.19
2021,3,9,18.88,26.78,67.31,3.07
2021,3,10,19.23,27.15,66.44,2.38
2021,3,11,19.26,27.39,65.0,2.05
2021,3,12,18.32,28.31,58.25,1.87
2021,3,13,17.22,27.79,55.62,2.6
2021,3,14,15.91,26.69,55.12,2.78
2021,3,15,14.85,26.48,51.69,2.09
2021,3,16,12.4,27.59,41.88,1.86
2021,3,17,9.58,27.98,34.31,1.64
2021,3,18,9.47,28.65,31.56,1.11
2021,3,19,12.3,28.82,38.38,1.38
2021,3,20,13.05,28.61,40.94,1.67
2021,3,21,14.95,29.47,44.62,2.07
2021,3,22,13.42,30.63,37.81,1.98
2021,3,23,13.2,30.14,38.69,2.41
2021,3,24,14.24,30.58,39.75,2.98
2021,3,25,11.71,29.98,36.31,3.08
2021,3,26,10.45,29.19,34.94,2.53
2021,3,27,9.01,28.92,32.0,2.27
2021,3,28,9.76,29.09,32.62,1.56
2021,3,29,17.46,30.19,51.12,3.62
2021,3,30,20.12,30.21,60.69,3.88
2021,3,31,21.69,30.55,66.5,4.74
2021,4,1,19.83,29.98,64.0,4.22
