YEAR,MO,DY,T2MDEW,T2M,RH2M,WS10M
2020,7,17,26.61,28.94,87.56,1.67
2020,7,18,26.51,28.25,90.38,1.32
2020,7,19,27.3,28.04,95.56,4.98
2020,7,20,26.92,27.95,94.12,4
2020,7,21,26.2,27.76,91.44,2.57
2020,7,22,26.33,27.59,92.88,3.16
2020,7,23,26.24,28.01,90.38,3.41
2020,7,24,26.64,28.37,90.56,3.23
2020,7,25,26.45,28.91,87,1.84
2020,7,26,27,29.44,86.94,1.8
2020,7,27,26.7,28.21,91.69,1.82
2020,7,28,26.64,28.48,90,2.99
2020,7,29,26.65,28.35,90.69,2.2
2020,7,30,26.94,27.97,94.12,3.3
2020,7,31,26.67,28.3,91,2.38
2020,8,1,26.78,29.15,87.38,1.84
2020,8,2,27.2,29.48,87.94,2.5
2020,8,3,27.15,30.65,82.25,1.48
2020,8,4,27.81,30.65,85.31,1.7
2020,8,5,27.75,29.64,89.81,3.8
2020,8,6,27.23,29.12,89.88,3.38
2020,8,7,27.51,29.56,89.12,2.22
2020,8,8,27.47,29.42,89.56,2.53
2020,8,9,27.05,28.62,91.25,3.38
2020,8,10,26.89,28.78,89.69,2.05
2020,8,11,27.01,28.46,91.88,2.7
2020,8,12,27.29,29.08,90.25,2.52
2020,8,13,27.36,29.26,89.75,2.98
2020,8,14,26.94,29.13,88.31,2.05
2020,8,15,26.54,28.39,89.94,3.81
2020,8,16,26.37,28.02,90.88,4.96
2020,8,17,26.46,28.28,90.12,3.77
2020,8,18,26.83,28.98,88.62,2.69
2020,8,19,26.86,28.87,89.31,3.47
2020,8,20,25.99,27.73,90.44,5.62
2020,8,21,25.6,27.34,90.38,4.04
2020,8,22,26.01,27.7,90.75,2.91
2020,8,23,25.92,28.12,88.31,2.48
2020,8,24,26.05,28.71,86.06,2.04
2020,8,25,26.65,30.01,82.81,1.2
2020,8,26,26.85,29.04,88.38,3.65
2020,8,27,26.03,28.26,88.12,3.36
2020,8,28,25.77,28.21,87.19,2.4
2020,8,29,26.32,28.72,87.31,2.54
2020,8,30,26.65,28.9,88.06,3.28
2020,8,31,26.64,28.33,90.69,3.33
2020,9,1,26.65,27.96,92.69,1.87
2020,9,2,26.37,28.71,87.56,2.41
2020,9,3,26.08,28.84,85.69,2.13
2020,9,4,26.05,28.61,86.56,2.97
2020,9,5,26.66,29.01,87.62,2.58
2020,9,6,27.05,28.67,91.06,2.23
2020,9,7,26.69,27.98,92.75,2.26
2020,9,8,26.13,28.42,87.88,2.12
2020,9,9,26.15,28.76,86.38,1.98
2020,9,10,25.24,27.77,86.38,1.62
2020,9,11,25.97,27.39,92,2.35
2020,9,12,26.27,27.9,91,2.69
2020,9,13,25.82,27.3,91.62,2.15
2020,9,14,26.06,27.48,92.06,2.14
2020,9,15,26.01,27.09,93.81,2.77
2020,9,16,26.48,27.55,93.81,2.82
2020,9,17,26.36,27.23,94.88,3.22
2020,9,18,25.76,28.02,87.88,1.8
2020,9,19,26.32,28.51,88.25,2.02
2020,9,20,27.19,29.22,89,2.55
2020,9,21,26.69,27.94,92.88,2.42
2020,9,22,26.23,27.14,94.75,5.12
2020,9,23,26.65,27.32,96.06,3.12
2020,9,24,26.24,27.68,92,1.84
2020,9,25,26.85,27.54,95.94,3.6
2020,9,26,26.51,27.72,93.19,2.19
2020,9,27,25.82,27.95,88.69,1.16
2020,9,28,25.69,27.74,88.88,1.58
2020,9,29,25.37,27.33,89.38,1.84
2020,9,30,25.26,27.94,86.19,1.42
2020,10,1,25.62,27.48,89.94,2.12
2020,10,2,25.55,27.53,89.38,2.12
2020,10,3,25.52,27.01,91.56,1.77
2020,10,4,25.77,28.24,87,1.44
2020,10,5,25.98,27.51,91.5,2.23
2020,10,6,25.55,27.39,90,2.08
2020,10,7,25.47,27.31,90,2.11
2020,10,8,25.26,27.68,87.06,1.34
2020,10,9,25.55,28.69,83.75,1.03
2020,10,10,25.4,27.89,86.94,1.51
2020,10,11,24.57,27.17,86.5,1.8
2020,10,12,24.44,27.49,84.25,1.45
2020,10,13,24.7,28.32,81.56,1.28
2020,10,14,24.33,28.59,78.56,0.84
2020,10,15,25,28.23,83.31,1.34
2020,10,16,25.06,28.49,82.25,0.88
2020,10,17,24.46,27.7,83.31,1.08
2020,10,18,24.02,28.25,78.31,0.67
2020,10,19,24.33,27.32,84.06,1.79
2020,10,20,24.15,27.37,83.38,1.31
2020,10,21,23.98,27.69,80.75,1.19
2020,10,22,24.23,26.53,87.62,1.93
2020,10,23,23.65,26.11,87,1.83
2020,10,24,22.44,24.44,89.06,2.52
2020,10,25,22.39,25.26,84.62,0.73
2020,10,26,21.95,25.36,82.38,1.52
2020,10,27,21.91,24.47,86.38,2.03
2020,10,28,20.87,24.9,79.19,1.14
2020,10,29,21.63,25.1,81.62,1.94
2020,10,30,19.12,26.03,66.88,1.92
2020,10,31,18.75,26.56,63.31,1.23
2020,11,1,22.98,26.13,83.5,1.12
2020,11,2,22.33,24.95,86.12,2.08
2020,11,3,19.87,22.37,86.56,2.49
2020,11,4,18.91,21.08,88.06,2.71
2020,11,5,16.95,19.71,84.88,2.1
2020,11,6,16.8,20.34,80.94,1.06
2020,11,7,17.62,21.15,80.88,1.48
2020,11,8,18.7,21.89,82.75,2.45
2020,11,9,17.8,21.51,80.38,2.62
2020,11,10,17.69,20.94,82.56,2.9
2020,11,11,17.65,21.82,77.75,2.31
2020,11,12,17.26,22.64,72.19,1.29
2020,11,13,17.83,22.62,75,1.11
2020,11,14,17.53,22.58,74.12,1.07
2020,11,15,18.4,22.12,79.94,1.73
2020,11,16,18.82,22.74,79.06,1.61
2020,11,17,19.02,21.28,87.88,2.89
2020,11,18,18.17,20.34,87,3.31
2020,11,19,17.18,20.86,80.69,1.1
2020,11,20,18.84,22.05,82.38,1.26
2020,11,21,18.86,21.27,86.69,1.99
2020,11,22,13.48,16.94,81.5,3.01
2020,11,23,10.84,16.93,69.44,0.97
2020,11,24,13.8,18.94,72.69,0.9
2020,11,25,16.33,19.42,83,1.36
2020,11,26,16.57,19.25,85.25,1.51
2020,11,27,15.46,18.27,83.94,1.59
2020,11,28,14.5,18.78,77.19,1.42
2020,11,29,14.1,18.76,75.88,1.5
2020,11,30,15.81,20.09,77,1.2
2020,12,1,17.63,21.06,81.62,1.23
2020,12,2,16.73,20.73,79.19,1.04
2020,12,3,16.05,20.23,78,1.34
2020,12,4,15.73,19.3,80.69,1.49
2020,12,5,14.79,18.75,78.75,1.43
2020,12,6,15.19,18.75,80.44,1.58
2020,12,7,15.33,18.93,80.5,0.93
2020,12,8,15.87,18.79,83.94,1.66
2020,12,9,16.06,19.15,83.38,1.23
2020,12,10,15.78,17.98,87,1.77
2020,12,11,13.94,17.5,80.88,1.45
2020,12,12,14.29,17.23,83.75,1.63
2020,12,13,15.35,17.57,87.19,2.35
2020,12,14,15.07,17.12,87.31,2.07
2020,12,15,13.23,16.73,81.25,1.32
2020,12,16,13.4,16.53,83.56,2.17
2020,12,17,13.51,16.05,85.19,3.23
2020,12,18,9.03,13.54,76.69,2.62
2020,12,19,5.05,12.52,62.38,1.28
2020,12,20,9.72,14.65,73.06,1.82
2020,12,21,12.02,15.99,78.94,2.05
2020,12,22,11.57,16.66,73.94,1.17
2020,12,23,11.69,16.75,73.44,1.3
2020,12,24,11.69,16.03,77.56,1.64
2020,12,25,10.31,14.37,78.69,2.27
2020,12,26,9.56,14.11,76.31,1.52
2020,12,27,8.16,14.26,68.12,1.83
2020,12,28,8.59,14.27,70.06,1.98
2020,12,29,9.43,15.06,70.38,1.14
2020,12,30,10.07,15.21,73.12,1.28
2020,12,31,9.79,15.23,72.44,1.59
2021,1,1,9.8,16.05,67.94,1.3
2021,1,2,9.16,16.19,64.5,1.42
2021,1,3,10.59,17.8,64.06,0.97
2021,1,4,12.95,18.44,71.69,0.94
2021,1,5,13.91,19.03,73.5,0.95
2021,1,6,14.96,19.04,78.75,1.87
2021,1,7,15.14,19.61,77.12,1.8
2021,1,8,14.82,19.47,76.12,1.55
2021,1,9,13.92,19.28,73,1.27
2021,1,10,15.3,19.05,79.81,1.88
2021,1,11,15.69,19.48,80.19,1.84
2021,1,12,11.67,16.73,74.44,2.35
2021,1,13,7.62,14.73,64.12,2.04
2021,1,14,5.4,14.6,55.44,1.56
2021,1,15,7.83,14.86,64.06,1.55
2021,1,16,6.73,14.73,61.5,2.06
2021,1,17,8.57,16.11,61.88,1.27
2021,1,18,12.33,17.57,72.5,1.66
2021,1,19,12.82,16.99,78.19,2.7
2021,1,20,10.96,16.37,71.88,1.76
2021,1,21,8.3,15.82,63.69,1.83
2021,1,22,9.58,16.11,67.06,1.77
2021,1,23,9.79,16.3,67.19,1.52
2021,1,24,9.01,15.65,66.62,2.41
2021,1,25,9.17,15.85,66.38,1.77
2021,1,26,7.83,15.46,62.88,2.78
2021,1,27,5.86,14.61,59.56,2.29
2021,1,28,4.5,15,52.5,2.21
2021,1,29,5.01,15.89,51,2.8
2021,1,30,3.22,14.04,51.69,3.51
2021,1,31,3.47,13.58,53.31,2.4
2021,2,1,3.34,14.52,50.06,2.23
2021,2,2,3.84,15.19,49.19,2.12
2021,2,3,5.89,16.9,50.62,2.23
2021,2,4,7.54,18.67,50.69,1.38
2021,2,5,8.71,19.28,53.31,1.58
2021,2,6,10.82,17.9,68,3.44
2021,2,7,9.68,17.21,66.19,2.41
2021,2,8,7.01,17.17,55.31,2.88
2021,2,9,6.46,17.31,52.5,2.24
2021,2,10,6.55,19.4,44.94,1.23
2021,2,11,7.4,20.2,44.69,1.62
2021,2,12,8.65,20.12,49,1.5
2021,2,13,9.38,20.14,51.69,1.38
2021,2,14,9.23,19.94,52,1.72
2021,2,15,7.02,20.04,45.62,2.05
2021,2,16,6.48,20.54,42,1.9
2021,2,17,8.18,21.16,45.19,1.77
2021,2,18,12.76,21.57,61.25,2.32
2021,2,19,10.83,22.05,54.12,1.67
2021,2,20,7.94,22.05,43.94,1.32
2021,2,21,6.79,21.02,42.81,2.59
2021,2,22,6.6,20.96,42.44,2.38
2021,2,23,6.97,21.5,41.69,1.78
2021,2,24,8.9,22.22,44.19,2.43
2021,2,25,7.75,22.77,40.69,2.55
2021,2,26,8.1,23.4,40.25,2.38
2021,2,27,9.3,23.62,43.12,2.37
2021,2,28,10.36,24.69,43.62,2.22
2021,3,1,9.37,24.55,42.12,3
2021,3,2,5.42,22.71,36.38,3.61
2021,3,3,1.87,23.51,26.06,1.41
2021,3,4,3.8,23.34,29.62,2.11
2021,3,5,5.97,23.19,36.25,3.91
2021,3,6,6.57,23.22,36.88,2.8
2021,3,7,6.9,23.74,37.38,2.29
2021,3,8,11.01,23.61,48.94,2.66
2021,3,9,11.8,24.64,48.25,2.66
2021,3,10,10.62,25.25,44.44,2.77
2021,3,11,11.64,25.44,45,1.91
2021,3,12,11.19,25.3,45.69,2.54
2021,3,13,8.94,25.69,37.5,3.35
2021,3,14,12.83,24.8,50.19,3.61
2021,3,15,10.3,25.14,42.75,3.27
2021,3,16,8.14,25.59,35.81,2.55
2021,3,17,7.83,25.61,35.5,2.72
2021,3,18,8.63,26.62,34.44,1.84
2021,3,19,9.44,27.88,33.62,1.97
2021,3,20,9.9,27.24,35.56,3.86
2021,3,21,6.96,27.71,29.75,4.87
2021,3,22,5.76,27.75,27.31,3.49
2021,3,23,7.9,27.94,31.31,3.23
2021,3,24,8.09,29.91,27.62,5.76
2021,3,25,3.63,29.12,21.12,7.44
2021,3,26,1.64,26.96,21.25,5.09
2021,3,27,2.53,27.43,22.12,2.02
2021,3,28,5.67,28.98,24.75,1.47
2021,3,29,10.62,27.54,37.81,1.76
2021,3,30,13.14,26.46,46.81,3.12
2021,3,31,12.85,27.85,44.31,3.09
2021,4,1,8.62,27.73,35.81,2.95
2021,4,2,2.42,27.84,22.25,1.84
2021,4,3,2.17,28.26,20.62,1.8
2021,4,4,2.76,27.77,24.12,2.77
2021,4,5,8.87,26.91,36.69,3.11
2021,4,6,9.85,27.9,36.5,2.44
2021,4,7,13.1,28.76,40.81,2.83
2021,4,8,16.51,30.01,46.94,2.6
2021,4,9,18.97,28.87,57.06,2.57
2021,4,10,12.02,29.76,42.12,3.6
2021,4,11,5.67,29.29,27.19,3.76
2021,4,12,3.65,29.83,21.88,3.43
2021,4,13,4.73,31.05,20.62,2.63
2021,4,14,8.82,30.73,28.44,2.42
2021,4,15,13.68,29.49,40.94,3.19
2021,4,16,16.23,29.97,47.75,3.36
2021,4,17,20.05,27.23,66.56,3.5
2021,4,18,17.9,27.55,58.5,2.85
2021,4,19,10.97,28.76,38.69,3.23
2021,4,20,10.37,29.29,34.5,2.54
2021,4,21,18.29,28.4,56.25,4.06
2021,4,22,18.45,27.96,58.88,3.01
2021,4,23,13.48,29.37,41.69,3.12
2021,4,24,12.47,30.9,35.56,2.07
2021,4,25,13.74,31.01,38.56,2.3
2021,4,26,13.27,30.83,39.12,2.66
2021,4,27,12.15,31.19,33.75,2.05
2021,4,28,15.68,31.66,41.06,2.76
2021,4,29,18.87,31.07,51.56,2.39
2021,4,30,18.64,32.23,47.56,1.93
2021,5,1,20.29,29.53,59,3.2
2021,5,2,19.21,30.04,54.88,2.38
2021,5,3,19.65,29.56,57.81,2.45
